STORE_CD,L12M_TY_QTY,PREMISE_TYPE_DSC,CHANNEL_DSC,SUBCHANNEL_DSC,FOOD_TYPE_GROUP_DSC,INDUSTRY_VOL_DSC,CHAIN_IND_FLG,FRANCHISE_FLG,BEER_FLG,WINE_FLG,LIQUOR_FLG,FINE_WINE_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT
100537208,8,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9364,0.0143,0.0147,0.0222,0.0048,0.0073,0.0102,0.0082,0.0253,0.0202,0.0379,0.0637,0.0694,0.1851,0.165,0.4334,0.0233,0.0604,0.0682,0.0758,0.0616,0.0326,0.016,0.0229,0.0601,0.0696,0.0768,0.0623,0.0348,0.0195
105645470,39,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9302,0.0157,0.0293,0.0121,0.003,0.0039,0.0052,0.0105,0.1229,0.1365,0.116,0.1005,0.0948,0.1688,0.1049,0.1558,0.0874,0.0763,0.0546,0.0466,0.0539,0.0401,0.0254,0.0898,0.0744,0.0456,0.0441,0.0552,0.0412,0.0424
201819430,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.7012,0.1299,0.1121,0.0293,0.0102,0.0099,0.0092,0.017,0.1018,0.0892,0.0588,0.0516,0.0614,0.131,0.1006,0.4056,0.0197,0.1569,0.0912,0.0696,0.0653,0.0433,0.021,0.0229,0.1297,0.0733,0.0455,0.0534,0.0433,0.0256
103311618,,ON PREMISE,DINING,CASUAL DINING,VARIED MENU,UNKNOWN,N,N,Y,Y,Y,N,0.9702,0.0038,0.0062,0.009,0.0016,0.0029,0.0044,0.0071,0.0375,0.0556,0.0611,0.0786,0.0862,0.2126,0.1621,0.3062,0.0229,0.0508,0.061,0.0643,0.072,0.0456,0.031,0.0223,0.0505,0.062,0.0642,0.0755,0.0471,0.0439
102165987,,ON PREMISE,DINING,CASUAL DINING,PIZZA,UNKNOWN,Y,N,Y,Y,Y,N,0.7863,0.0727,0.0682,0.0547,0.0101,0.0198,0.0247,0.0155,0.0206,0.0399,0.053,0.0621,0.0631,0.175,0.1558,0.4305,0.0233,0.0682,0.0663,0.068,0.0677,0.0398,0.0211,0.0231,0.069,0.0668,0.0722,0.0744,0.047,0.0288
107038944,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.9046,0.0075,0.044,0.0299,0.0046,0.0099,0.0154,0.011,0.0203,0.0152,0.027,0.0347,0.039,0.1883,0.1558,0.5196,0.0224,0.0527,0.0751,0.0819,0.0649,0.029,0.0146,0.021,0.0468,0.0799,0.0751,0.057,0.0264,0.0174
107002454,,ON PREMISE,DINING,CASUAL DINING,PIZZA,UNKNOWN,N,N,Y,Y,Y,N,0.8659,0.0593,0.0358,0.0227,0.0059,0.0074,0.0094,0.0118,0.0543,0.0884,0.1003,0.1036,0.1063,0.2008,0.1354,0.2109,0.0363,0.0825,0.0661,0.0539,0.0545,0.0366,0.0244,0.0372,0.0806,0.0617,0.053,0.0601,0.0422,0.0363
103840491,,ON PREMISE,DINING,CASUAL DINING,PIZZA,UNKNOWN,N,N,Y,Y,N,N,0.9485,0.0036,0.0046,0.0293,0.0066,0.0098,0.013,0.0084,0.0308,0.0676,0.0725,0.0899,0.0936,0.2118,0.1684,0.2654,0.0237,0.0563,0.0676,0.0728,0.0688,0.0397,0.0267,0.0243,0.0595,0.0648,0.0643,0.0605,0.0395,0.0374
105648151,,ON PREMISE,RECREATION,OTHER ENTERTAINMENT,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107281769,,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,UNKNOWN,Y,N,Y,Y,Y,N,0.7992,0.0503,0.0944,0.0366,0.0082,0.0108,0.0176,0.0157,0.0342,0.0503,0.0672,0.0766,0.0726,0.1798,0.1378,0.3814,0.0239,0.0712,0.0575,0.0589,0.0677,0.0472,0.0292,0.0236,0.072,0.059,0.0635,0.0782,0.0558,0.042
101718260,,ON PREMISE,LODGING,FULL SERVICE LODGING,OTHER,UNKNOWN,Y,Y,Y,Y,N,N,0.7565,0.0864,0.0754,0.0587,0.0136,0.0203,0.0248,0.0169,0.0424,0.0602,0.0675,0.0723,0.0719,0.1696,0.1402,0.3759,0.0245,0.0764,0.0678,0.0645,0.0618,0.0368,0.021,0.024,0.0772,0.0683,0.0662,0.0662,0.0427,0.0313
103715907,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.621,0.2115,0.0874,0.0469,0.0129,0.017,0.017,0.0233,0.1143,0.1116,0.0839,0.0622,0.0609,0.1293,0.0992,0.3385,0.0183,0.1407,0.0835,0.0663,0.0541,0.0314,0.014,0.0211,0.1267,0.0756,0.0475,0.0448,0.0328,0.0193
105645722,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105645845,24,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,TOP 50% ON/ TOP 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105646226,3,ON PREMISE,RECREATION,BILLIARD/BOWLING/ARCADE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102261316,,ON PREMISE,DINING,FINE DINING,STEAK,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.836,0.0487,0.0569,0.0406,0.0077,0.0144,0.0185,0.0141,0.0193,0.0316,0.0422,0.0522,0.0544,0.1607,0.1578,0.4817,0.0248,0.0606,0.0674,0.0736,0.0645,0.0357,0.0182,0.0237,0.0609,0.0694,0.076,0.0677,0.0407,0.0241
105648117,25,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9614,0.0049,0.0065,0.0124,0.0027,0.004,0.0057,0.0088,0.0357,0.0711,0.0827,0.09,0.0924,0.1934,0.1605,0.2742,0.023,0.0586,0.058,0.0631,0.0702,0.0558,0.0331,0.0226,0.0564,0.057,0.063,0.074,0.0578,0.0427
305645580,5,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105647625,4,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9325,0.0011,0.0036,0.0101,0.0023,0.0033,0.0045,0.0194,0.0563,0.076,0.0858,0.0868,0.0834,0.2183,0.1553,0.2381,0.0242,0.059,0.0563,0.0633,0.0708,0.056,0.0375,0.0211,0.0506,0.0524,0.0604,0.0708,0.0551,0.0435
105647187,8,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9743,0.0033,0.0036,0.0113,0.0024,0.0037,0.0052,0.0048,0.0427,0.0679,0.0775,0.0779,0.0892,0.22,0.1501,0.2747,0.0242,0.0586,0.0559,0.0598,0.0741,0.0605,0.0407,0.0212,0.0548,0.0532,0.0603,0.075,0.0649,0.05
105646339,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,0.8521,0.028,0.0669,0.0339,0.0062,0.0096,0.0181,0.0167,0.0311,0.0406,0.1017,0.094,0.0912,0.1821,0.1743,0.285,0.0211,0.0732,0.0637,0.0574,0.0595,0.0375,0.0279,0.0222,0.0749,0.0639,0.0668,0.0713,0.0469,0.0432
105646513,5.3333,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105646106,4,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9801,0.0007,0.0034,0.0112,0.0022,0.0037,0.0054,0.0026,0.0377,0.0813,0.0854,0.0969,0.0966,0.2055,0.1685,0.228,0.023,0.0545,0.0606,0.0704,0.0721,0.0505,0.0318,0.0236,0.0515,0.057,0.0664,0.0648,0.0512,0.0449
100286122,25,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,N,N,N,0.9558,0.0054,0.005,0.0143,0.0035,0.0046,0.0062,0.012,0.0491,0.0905,0.1144,0.106,0.0924,0.2298,0.1448,0.1729,0.0222,0.0619,0.0608,0.0596,0.0683,0.0532,0.0297,0.0223,0.0652,0.0582,0.0594,0.0717,0.0565,0.0376
200682210,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.3578,0.4084,0.1091,0.0691,0.0151,0.0255,0.0285,0.0407,0.101,0.1024,0.0946,0.0887,0.0867,0.1782,0.1181,0.2301,0.0265,0.0793,0.0606,0.0526,0.0486,0.0264,0.012,0.026,0.0817,0.0691,0.0561,0.0516,0.0318,0.0176
101425917,207.1249,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.8548,0.049,0.0441,0.0314,0.0072,0.0092,0.015,0.0173,0.0409,0.0552,0.0674,0.0705,0.0664,0.1675,0.1316,0.4004,0.0262,0.0751,0.0662,0.064,0.0618,0.0395,0.0175,0.0248,0.0808,0.0697,0.0687,0.073,0.0462,0.0271
105645945,,ON PREMISE,RECREATION,CRUISE/YACHT,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105645851,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105647694,5,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105644904,,ON PREMISE,DINING,CASUAL DINING,PIZZA,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,0.9569,0.0016,0.0082,0.0119,0.0026,0.0039,0.0054,0.0079,0.0528,0.102,0.1047,0.1097,0.094,0.2056,0.1442,0.187,0.0221,0.0564,0.0583,0.068,0.0766,0.0499,0.0411,0.0192,0.0555,0.0556,0.0667,0.0746,0.06,0.0536
105647215,47,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105645734,19,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,MID 30% ON/ MID 60% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100650593,15,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9572,0.0088,0.0075,0.0206,0.0042,0.0058,0.0106,0.0042,0.0485,0.0959,0.1083,0.1064,0.106,0.1806,0.1283,0.2261,0.0223,0.0484,0.0582,0.0548,0.0602,0.0517,0.0385,0.0229,0.0512,0.0588,0.0571,0.0677,0.0577,0.0725
107517026,1,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9684,0.0034,0.0056,0.0106,0.0025,0.0034,0.0047,0.0062,0.0614,0.1141,0.1276,0.1008,0.0766,0.2121,0.1316,0.1759,0.0207,0.0497,0.0509,0.0564,0.0799,0.0691,0.0423,0.0207,0.0507,0.047,0.0569,0.08,0.0725,0.0559
107014694,,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,UNKNOWN,Y,N,Y,N,N,N,0.9535,0.0009,0.0033,0.0358,0.0071,0.0118,0.0169,0.0056,0.0403,0.0621,0.065,0.0847,0.0895,0.2083,0.1834,0.2667,0.0293,0.0574,0.0547,0.0724,0.0716,0.0496,0.0342,0.0268,0.0479,0.055,0.0724,0.0685,0.0481,0.0441
105648868,,ON PREMISE,DINING,CASUAL DINING,ETHNIC,UNKNOWN,N,N,Y,Y,N,N,0.9237,0.0092,0.0174,0.036,0.0058,0.0119,0.0183,0.009,0.0155,0.0405,0.0465,0.0492,0.0579,0.2009,0.1751,0.4143,0.0234,0.0572,0.076,0.0742,0.0577,0.0276,0.0156,0.0238,0.0561,0.0755,0.0702,0.0545,0.029,0.021
201871941,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.6084,0.16,0.1832,0.0235,0.0092,0.008,0.0063,0.0203,0.2273,0.1868,0.1336,0.0948,0.0769,0.0997,0.0532,0.1275,0.1418,0.1105,0.052,0.0265,0.0245,0.0183,0.0107,0.124,0.1007,0.047,0.0248,0.0253,0.0206,0.0142
207440235,,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.9319,0.0038,0.005,0.0509,0.0091,0.0167,0.0251,0.0068,0.0359,0.0701,0.0744,0.0884,0.0912,0.2021,0.1642,0.2737,0.0262,0.0585,0.0558,0.0713,0.0803,0.0505,0.0335,0.0218,0.0517,0.049,0.0657,0.0722,0.0491,0.0446
103163679,,ON PREMISE,CATERER,BANQUET HALL,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102908340,,ON PREMISE,DINING,CASUAL DINING,ASIAN,UNKNOWN,Y,N,Y,Y,N,N,0.9021,0.025,0.038,0.0217,0.0044,0.0073,0.0101,0.0101,0.0133,0.0285,0.041,0.0503,0.0504,0.1538,0.1567,0.5061,0.0241,0.0562,0.0712,0.0783,0.0592,0.0305,0.0144,0.0232,0.0566,0.0738,0.0795,0.0585,0.0327,0.0187
107018755,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103290091,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.9611,0.0022,0.0003,0.008,0.0018,0.0026,0.0035,0.0175,0.0611,0.1335,0.1333,0.1165,0.1005,0.1818,0.1245,0.1488,0.0162,0.0464,0.028,0.0597,0.1058,0.0972,0.0608,0.0206,0.0381,0.0389,0.057,0.0988,0.0873,0.0575
107448263,,ON PREMISE,LODGING,RESORT/CONVENTION,OTHER,UNKNOWN,N,N,Y,N,N,N,0.6828,0.0028,0.0062,0.0115,0.0021,0.0037,0.0056,0.0141,0.0666,0.1112,0.1111,0.1026,0.0955,0.2098,0.1263,0.1769,0.03,0.0639,0.0505,0.0547,0.0661,0.0485,0.0288,0.0291,0.0586,0.0519,0.0558,0.066,0.049,0.0337
102216880,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,UNKNOWN,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100643702,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.9684,0.0003,0.0006,0.0082,0.0019,0.0026,0.0037,0.0101,0.0928,0.0885,0.0886,0.0682,0.0644,0.2764,0.1387,0.1825,0.0284,0.0445,0.0425,0.0801,0.1161,0.075,0.0325,0.0278,0.0321,0.0522,0.086,0.0999,0.0589,0.0302
107484794,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.7279,0.142,0.0456,0.0649,0.0182,0.0218,0.0249,0.0148,0.064,0.0625,0.078,0.088,0.0784,0.1804,0.1419,0.3067,0.0179,0.0943,0.0792,0.0611,0.054,0.0359,0.0255,0.0245,0.0972,0.0763,0.0563,0.0581,0.0456,0.0418
103766344,,OFF PREMISE,LIQUOR,BEER SPECIALTY STORE,OTHER,UNKNOWN,N,N,Y,N,Y,N,0.9128,0.0178,0.0175,0.0133,0.003,0.0043,0.0061,0.0173,0.0701,0.0985,0.0977,0.088,0.0802,0.1789,0.1325,0.2539,0.0424,0.0771,0.0594,0.0564,0.0672,0.0447,0.0261,0.0374,0.0721,0.0565,0.0578,0.0705,0.0482,0.041
103807786,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.9536,0.0073,0.0035,0.0089,0.0022,0.0029,0.0038,0.0126,0.0503,0.1231,0.0952,0.0888,0.081,0.1869,0.1268,0.248,0.0208,0.0513,0.0518,0.0633,0.0951,0.0653,0.0418,0.0207,0.0507,0.0515,0.0632,0.0911,0.0664,0.052
107329278,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,Y,N,Y,N,N,N,0.8414,0.0524,0.0598,0.0333,0.0086,0.0107,0.014,0.0102,0.0427,0.0805,0.0891,0.0847,0.0784,0.2041,0.1548,0.2657,0.018,0.0748,0.0695,0.0503,0.0555,0.0408,0.0318,0.0213,0.0832,0.0689,0.0549,0.0688,0.0562,0.0461
202072209,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107500409,,ON PREMISE,LODGING,FULL SERVICE LODGING,OTHER,UNKNOWN,Y,Y,Y,Y,N,N,0.7488,0.0903,0.0791,0.0584,0.0137,0.0199,0.0248,0.0172,0.0442,0.0629,0.0701,0.0743,0.074,0.1713,0.1401,0.363,0.0248,0.0772,0.0674,0.0638,0.0617,0.037,0.0211,0.0243,0.078,0.0678,0.0654,0.0661,0.0428,0.0314
103510299,,ON PREMISE,DINING,QUICK SERVICE RESTAURANT,MEXICAN,UNKNOWN,N,N,Y,Y,N,N,0.6522,0.099,0.1413,0.083,0.0173,0.0254,0.0404,0.0178,0.0371,0.0717,0.0845,0.0912,0.0888,0.2065,0.1463,0.274,0.0254,0.0755,0.0662,0.0596,0.0563,0.0332,0.0204,0.0243,0.0776,0.0665,0.0627,0.0623,0.0403,0.032
103929310,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.8595,0.0033,0.1017,0.024,0.0063,0.008,0.0097,0.0083,0.0434,0.1303,0.1086,0.1102,0.1188,0.1953,0.1219,0.1714,0.0269,0.0516,0.0519,0.055,0.0652,0.0505,0.0447,0.0238,0.0456,0.0471,0.0537,0.0636,0.0524,0.0583
100077384,,OFF PREMISE,GROCERY,SUPERETTE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.9384,0.0003,0.0023,0.0473,0.0086,0.0158,0.0229,0.0045,0.0139,0.0297,0.0599,0.0797,0.0787,0.1794,0.1857,0.3731,0.0273,0.0578,0.0638,0.0654,0.0772,0.0463,0.027,0.024,0.0502,0.0607,0.0624,0.0679,0.0456,0.0292
207474664,,ON PREMISE,DINING,CASUAL DINING,ASIAN,UNKNOWN,N,N,Y,Y,Y,N,0.7618,0.0669,0.0917,0.0614,0.0156,0.0232,0.0226,0.0145,0.03,0.0638,0.075,0.0812,0.0812,0.1666,0.1368,0.3654,0.0167,0.0742,0.0668,0.0588,0.0614,0.0445,0.0389,0.0165,0.0739,0.0641,0.0592,0.0702,0.0574,0.0665
105646857,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.95,0.0076,0.0037,0.0093,0.0024,0.003,0.0039,0.0137,0.0535,0.1348,0.1042,0.0982,0.0878,0.1809,0.1184,0.2223,0.0214,0.0534,0.0534,0.062,0.0895,0.0617,0.0416,0.021,0.0517,0.0534,0.0632,0.0874,0.0627,0.0539
101788714,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,Y,N,Y,Y,Y,N,0.7354,0.0971,0.0686,0.0732,0.018,0.026,0.0292,0.0183,0.0514,0.0692,0.0746,0.0779,0.0759,0.1709,0.1363,0.3437,0.0239,0.0845,0.0711,0.0624,0.0597,0.0363,0.0211,0.0237,0.0851,0.0706,0.0628,0.0643,0.0428,0.0327
102255310,,OFF PREMISE,LIQUOR,WINE SPECIALTY STORE,OTHER,UNKNOWN,Y,N,Y,Y,Y,N,0.8391,0.0441,0.069,0.0333,0.0059,0.0107,0.0167,0.0115,0.016,0.0341,0.0419,0.0472,0.0527,0.1494,0.1427,0.5161,0.025,0.0522,0.0625,0.0744,0.0678,0.0386,0.0195,0.0245,0.0551,0.0667,0.0792,0.0718,0.0426,0.0257
103985248,,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.9544,0.0018,0.0025,0.0201,0.0045,0.0064,0.0091,0.0081,0.0536,0.0939,0.1068,0.1168,0.113,0.2037,0.1359,0.1763,0.02,0.0479,0.0489,0.059,0.077,0.0669,0.049,0.0171,0.0451,0.0494,0.0568,0.0789,0.0707,0.0627
102125100,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.9377,0.001,0.0033,0.0516,0.01,0.017,0.0246,0.0058,0.0405,0.0669,0.0673,0.0882,0.0897,0.1919,0.187,0.2686,0.0305,0.059,0.0531,0.0727,0.0683,0.0436,0.0317,0.0279,0.0493,0.0572,0.0732,0.068,0.042,0.0437
101450514,78,ON PREMISE,DINING,CASUAL DINING,VARIED MENU,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9857,0.0012,0.0018,0.0041,0.0007,0.0013,0.0021,0.0045,0.0161,0.0678,0.0687,0.0845,0.0872,0.2213,0.1533,0.301,0.0183,0.0332,0.0412,0.0588,0.0868,0.1018,0.0695,0.0176,0.0341,0.0383,0.0576,0.0856,0.0983,0.07
105645903,9,ON PREMISE,DINING,CASUAL DINING,AMERICAN,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.8591,0.0697,0.0319,0.0204,0.0047,0.0067,0.0091,0.013,0.0814,0.0995,0.105,0.0995,0.0968,0.1912,0.1268,0.1997,0.0553,0.0891,0.0644,0.053,0.0522,0.0336,0.0212,0.0491,0.0803,0.0573,0.0512,0.0548,0.0374,0.0316
102175170,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100556978,0,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9413,0.0138,0.0125,0.0197,0.0045,0.007,0.0081,0.0083,0.0297,0.0603,0.0669,0.0859,0.0635,0.1898,0.1566,0.3472,0.0256,0.0611,0.0565,0.0643,0.0655,0.0433,0.0282,0.0231,0.0599,0.0618,0.0692,0.0736,0.0513,0.0524
105527439,16,ON PREMISE,DINING,CASUAL DINING,AMERICAN,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.7945,0.0752,0.0544,0.0572,0.0105,0.0203,0.0264,0.0157,0.0236,0.0427,0.0547,0.0641,0.0647,0.1753,0.1576,0.4173,0.0241,0.0666,0.066,0.0678,0.0652,0.0386,0.0208,0.0237,0.0675,0.0673,0.0703,0.0713,0.0454,0.0285
103933698,,ON PREMISE,DINING,CASUAL DINING,VARIED MENU,MID 30% ON/ MID 60% OFF,N,N,Y,Y,N,N,0.9628,0.0021,0.0053,0.0231,0.005,0.0075,0.0107,0.0042,0.0279,0.0482,0.0604,0.0776,0.0762,0.1971,0.1877,0.3249,0.0208,0.0684,0.0717,0.0702,0.0608,0.0399,0.0231,0.0205,0.0652,0.0708,0.0633,0.0548,0.0388,0.0238
101813717,400.7778,OFF PREMISE,EXTENDED MASTER OFF-PREMISE,ATHLETIC STORE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103527744,12,ON PREMISE,DINING,CASUAL DINING,VARIED MENU,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.6201,0.1744,0.1226,0.0481,0.0137,0.0142,0.0202,0.0256,0.1424,0.1405,0.1146,0.1004,0.0808,0.173,0.1013,0.147,0.0224,0.1194,0.0735,0.0626,0.0605,0.0415,0.0168,0.0187,0.1117,0.0716,0.0526,0.0588,0.0447,0.0251
101832389,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9529,0.0009,0.0062,0.0322,0.0052,0.0092,0.0178,0.0041,0.0391,0.0814,0.0838,0.0845,0.0834,0.2155,0.1391,0.2732,0.0203,0.0474,0.0497,0.0599,0.078,0.0609,0.0411,0.0196,0.0479,0.05,0.0556,0.0732,0.063,0.0591
101973878,670,OFF PREMISE,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,OTHER,MID 30% ON/ MID 60% OFF,N,N,N,N,N,N,0.8582,0.0289,0.0359,0.0666,0.0144,0.0221,0.0301,0.0067,0.0565,0.0964,0.1002,0.0916,0.0871,0.1706,0.1289,0.2686,0.0281,0.0822,0.0659,0.0562,0.057,0.0333,0.0224,0.029,0.0789,0.0622,0.0541,0.0601,0.0355,0.0374
