,STORE_CD,L12M_TY_QTY,CHANNEL_DSC,SUBCHANNEL_DSC,WINE_FLG,LIQUOR_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT,NORM_L12M_TY_QTY,CLUSTER,RTL_STORE_CD,BEERTYPE
260,103669632,56.0,GROCERY,SUPERMARKET-CONVENTIONAL,False,False,0.5933,0.0449,0.0782,0.2733,0.0556,0.0797,0.138,0.0073,0.0612,0.0786,0.0922,0.0951,0.0957,0.2149,0.1525,0.2098,0.0262,0.0708,0.0604,0.0608,0.0605,0.0404,0.0301,0.025,0.0602,0.0555,0.0525,0.0559,0.0421,0.0433,0.0012867915732474506,1,103669632,NonLowPoint
261,101425673,69.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9225,0.0051,0.0069,0.0547,0.0102,0.0179,0.0265,0.0078,0.0397,0.0923,0.0958,0.09300000000000001,0.0857,0.2059,0.1597,0.2279,0.022000000000000002,0.0487,0.0538,0.0605,0.0823,0.0529,0.0482,0.0196,0.0466,0.0529,0.06,0.0706,0.0526,0.0621,0.0015909423087423027,0,101425673,NonLowPoint
262,101425627,4.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9411,0.0033,0.006,0.0399,0.006,0.0131,0.0208,0.004,0.0393,0.08199999999999999,0.0888,0.0925,0.0918,0.2084,0.1529,0.2442,0.0266,0.0663,0.0608,0.0571,0.0753,0.0501,0.0339,0.0223,0.0578,0.053,0.055,0.0689,0.0496,0.0495,7.018863126804276e-05,0,101425627,NonLowPoint
263,107238250,58.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9711,0.0032,0.0049,0.0108,0.0024,0.0035,0.0049,0.0067,0.0341,0.0703,0.0865,0.0968,0.0998,0.2163,0.1649,0.2312,0.0223,0.0513,0.0503,0.0596,0.0858,0.0754,0.0438,0.0202,0.044000000000000004,0.0472,0.0613,0.0805,0.0716,0.0498,0.0013335839940928126,0,107238250,NonLowPoint
264,107267289,528.0,GROCERY,SUPERMARKET-NATURAL/GOURMET FOODS,False,False,0.6238,0.19399999999999998,0.0917,0.0546,0.0156,0.0195,0.0195,0.024,0.1134,0.1114,0.0898,0.0771,0.0726,0.1479,0.1043,0.2834,0.0335,0.1249,0.0791,0.0604,0.0539,0.0324,0.0155,0.034,0.1118,0.07200000000000001,0.0479,0.0487,0.0342,0.0209,0.012329802892752845,1,107267289,NonLowPoint
265,101776418,46.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9520000000000001,0.0015,0.0034,0.0074,0.0014,0.0024,0.0036,0.0124,0.042,0.0916,0.107,0.1118,0.1107,0.2225,0.132,0.1824,0.022000000000000002,0.0482,0.0512,0.0602,0.0872,0.079,0.0442,0.0204,0.0427,0.05,0.0607,0.0852,0.0729,0.0504,0.0010528294690206415,0,101776418,NonLowPoint
266,101606454,142.9583,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,False,False,0.7923,0.0748,0.0764,0.04,0.0072,0.0139,0.0188,0.0135,0.0147,0.0289,0.0412,0.0625,0.0745,0.1869,0.1705,0.4209,0.0214,0.0688,0.0739,0.0685,0.0561,0.0333,0.0169,0.021,0.0789,0.0774,0.0744,0.0647,0.0431,0.0262,0.0033212862580460655,1,,LowPoint
267,103827565,232.0,GROCERY,SUPERCENTER,False,False,0.9212,0.0296,0.0221,0.0149,0.0035,0.0049,0.0065,0.0084,0.046,0.0646,0.0756,0.081,0.0857,0.1832,0.1555,0.3084,0.0315,0.0737,0.0654,0.0636,0.0612,0.0362,0.0208,0.0304,0.0728,0.0629,0.0637,0.0639,0.0393,0.0293,0.005404524607639293,1,,LowPoint
268,101731440,9.0,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,False,False,0.9233,0.0121,0.0351,0.0202,0.0044,0.0066,0.0092,0.0086,0.0128,0.0199,0.0358,0.0506,0.0509,0.1247,0.1172,0.588,0.0276,0.0468,0.0554,0.0859,0.0749,0.0337,0.0159,0.0259,0.0476,0.064,0.0926,0.0762,0.0375,0.022000000000000002,0.00018716968338144737,1,,LowPoint
269,200642386,489.2497,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.7888,0.0518,0.1026,0.0384,0.0089,0.0113,0.0183,0.0145,0.032,0.0521,0.0764,0.0832,0.0809,0.1744,0.1545,0.3464,0.0246,0.0718,0.057999999999999996,0.0603,0.0687,0.0436,0.0253,0.0244,0.0744,0.0586,0.0657,0.0777,0.051,0.0375,0.011423192720010833,0,200642386,NonLowPoint
