,STORE_CD,L12M_TY_QTY,CHANNEL_DSC,SUBCHANNEL_DSC,FOOD_TYPE_GROUP_DSC,WINE_FLG,LIQUOR_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT,NORM_L12M_TY_QTY,CLUSTER,RTL_STORE_CD,BEERTYPE
826,103615752,110.6664,DINING,CASUAL DINING,MEXICAN,True,True,0.9596,0.0063,0.0071,0.0145,0.0034,0.0048,0.0063,0.0094,0.0105,0.0695,0.0636,0.0569,0.0575,0.1738,0.1419,0.4263,0.0256,0.0552,0.0637,0.0695,0.0589,0.0303,0.0237,0.027000000000000003,0.0546,0.0664,0.0723,0.0557,0.0361,0.0355,0.019119852917447947,0,103615752,NonLowPoint
827,107494978,8.0,DINING,CASUAL DINING,ASIAN,True,True,0.7158,0.1177,0.0498,0.0847,0.0247,0.0313,0.0287,0.0211,0.076,0.0847,0.0812,0.0805,0.0821,0.1625,0.1221,0.311,0.022000000000000002,0.1269,0.0805,0.0632,0.0524,0.0308,0.015,0.0253,0.1221,0.0763,0.0547,0.0494,0.0337,0.0217,0.0012881742350354978,0,107494978,NonLowPoint
828,105648969,5.0,DINING,CASUAL DINING,VARIED MENU,True,True,0.8041,0.0352,0.0359,0.1139,0.0248,0.0381,0.051,0.0087,0.0473,0.1231,0.1137,0.0982,0.0901,0.177,0.1521,0.1986,0.0239,0.063,0.0626,0.0602,0.0611,0.0437,0.0355,0.0218,0.0607,0.0575,0.0561,0.0599,0.0465,0.0584,0.0007671173357263045,0,105648969,NonLowPoint
829,101636365,45.5833,DINING,CASUAL DINING,AMERICAN,True,True,0.8694,0.0471,0.0372,0.0253,0.0054,0.0081,0.0118,0.0151,0.0182,0.0432,0.0514,0.066,0.0769,0.1928,0.1613,0.3901,0.025,0.0665,0.0663,0.0708,0.0671,0.0371,0.0198,0.0244,0.0668,0.0663,0.0736,0.0706,0.0433,0.03,0.007815853489637899,0,101636365,NonLowPoint
830,101638737,23.0,DINING,FAST CASUAL,AMERICAN,True,True,0.6708,0.1002,0.0702,0.1344,0.0336,0.0514,0.0494,0.019,0.0362,0.0703,0.0834,0.0931,0.0888,0.1822,0.1425,0.3035,0.0178,0.0829,0.0776,0.0612,0.057999999999999996,0.0349,0.0257,0.0169,0.0796,0.0739,0.0596,0.0613,0.0436,0.0427,0.0038934587315814645,0,101638737,NonLowPoint
831,205647659,9.0,BAR/NIGHTCLUB,SPORTS BAR,OTHER,True,True,0.8649,0.0361,0.0505,0.036000000000000004,0.0071,0.0117,0.0171,0.0103,0.0291,0.0537,0.0625,0.0726,0.0727,0.1766,0.1556,0.3771,0.0226,0.0633,0.0645,0.0616,0.0634,0.0395,0.0273,0.0227,0.0676,0.0663,0.0647,0.0694,0.0453,0.0373,0.0014618598681385622,0,205647659,NonLowPoint
832,201802876,82.6668,DINING,CASUAL DINING,VARIED MENU,True,True,0.637,0.1752,0.0738,0.0769,0.0228,0.027999999999999997,0.0262,0.0233,0.1143,0.1145,0.0959,0.0832,0.0793,0.1549,0.1076,0.2502,0.0318,0.1304,0.0805,0.0597,0.0513,0.0304,0.0151,0.0331,0.1192,0.0735,0.0475,0.0453,0.0323,0.0211,0.014256724664815387,0,201802876,NonLowPoint
833,105647176,70.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9540000000000001,0.0071,0.0119,0.0187,0.0039,0.0061,0.0086,0.0067,0.0219,0.0414,0.0463,0.0596,0.0629,0.1807,0.1723,0.4149,0.0234,0.0519,0.0701,0.0765,0.0649,0.035,0.0208,0.023,0.0516,0.0692,0.0741,0.0619,0.0365,0.0282,0.012056683487425491,0,105647176,NonLowPoint
834,102878345,2.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9466,0.0094,0.0157,0.0194,0.0044,0.0063,0.0087,0.0071,0.0227,0.0372,0.0355,0.055,0.0654,0.1678,0.1523,0.4642,0.0234,0.0461,0.0695,0.0783,0.0607,0.0311,0.0208,0.0241,0.0495,0.0714,0.0782,0.0598,0.0333,0.0316,0.00024606043641711136,0,102878345,NonLowPoint
835,105646851,5.0,DINING,CASUAL DINING,VARIED MENU,True,True,0.9256,0.0092,0.0113,0.0277,0.0047,0.0092,0.0137,0.0093,0.0456,0.1055,0.1227,0.1077,0.0836,0.184,0.1459,0.2051,0.0255,0.075,0.0642,0.0591,0.0627,0.0408,0.0267,0.0232,0.0732,0.0614,0.0584,0.066,0.0501,0.0471,0.0007671173357263045,0,105646851,NonLowPoint
836,105646362,4.0,DINING,FINE DINING,ITALIAN,True,True,0.7997,0.0693,0.0615,0.0493,0.0121,0.0181,0.0191,0.0154,0.0337,0.0521,0.0604,0.0676,0.0683,0.1592,0.1327,0.426,0.0194,0.0788,0.0671,0.0644,0.065,0.0401,0.0251,0.0199,0.0804,0.0672,0.0673,0.0709,0.0477,0.0383,0.0005934317026232401,0,105646362,NonLowPoint
837,105545688,7.0,LODGING,FULL SERVICE LODGING,VARIED MENU,True,True,0.9173,0.0213,0.0205,0.03,0.0057,0.0099,0.0144,0.0084,0.047,0.0803,0.0865,0.0917,0.0913,0.1869,0.1522,0.264,0.0454,0.077,0.0611,0.0565,0.0604,0.0414,0.0256,0.043,0.0706,0.0576,0.0549,0.0629,0.0432,0.0366,0.0011144886019324334,0,105545688,NonLowPoint
838,105646727,19.0,DINING,CASUAL DINING,VARIED MENU,True,True,0.9557,0.0048,0.0116,0.0161,0.0033,0.0051,0.0077,0.008,0.0249,0.0604,0.0608,0.0587,0.0621,0.1496,0.1388,0.4448,0.0245,0.0508,0.0531,0.0708,0.0752,0.0497,0.0302,0.0233,0.0509,0.0555,0.0778,0.0816,0.0548,0.045,0.0031987161991692066,0,105646727,NonLowPoint
839,105544975,7.0,LODGING,FULL SERVICE LODGING,VARIED MENU,True,True,0.7647,0.0826,0.0724,0.0579,0.0133,0.0201,0.0244,0.0166,0.0405,0.0577,0.0652,0.0705,0.0702,0.1683,0.1408,0.3869,0.0242,0.0754,0.068,0.0653,0.0621,0.0367,0.0209,0.0238,0.0761,0.0685,0.067,0.0664,0.0427,0.031,0.0011144886019324334,0,105544975,NonLowPoint
840,105646259,45.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9557,0.0048,0.0116,0.0161,0.0033,0.0051,0.0077,0.0081,0.0246,0.0601,0.0605,0.0585,0.062,0.1493,0.1388,0.4463,0.0245,0.0508,0.053,0.0708,0.0752,0.0498,0.0301,0.0233,0.0509,0.0554,0.0779,0.0816,0.0548,0.0448,0.007714542659848882,0,105646259,NonLowPoint
841,105645179,56.3334,DINING,CASUAL DINING,ETHNIC,True,True,0.8113,0.0885,0.0381,0.036000000000000004,0.0093,0.0104,0.0163,0.0211,0.0617,0.0712,0.0892,0.085,0.07400000000000001,0.1862,0.1181,0.3145,0.0378,0.0891,0.0704,0.0611,0.0588,0.0346,0.0137,0.0328,0.0924,0.069,0.0619,0.065,0.0398,0.0204,0.009682991414059152,0,105645179,NonLowPoint
842,107301259,18.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9372,0.0152,0.0169,0.018000000000000002,0.0035,0.0058,0.0087,0.0087,0.0178,0.0286,0.0393,0.0577,0.0652,0.182,0.1767,0.4327,0.0258,0.06,0.0652,0.0795,0.0679,0.0382,0.0169,0.0246,0.0591,0.0647,0.0788,0.0674,0.0394,0.0194,0.003025030566066142,0,107301259,NonLowPoint
843,105644905,35.7778,DINING,CASUAL DINING,PIZZA,True,True,0.9557,0.006999999999999999,0.0104,0.0126,0.0032,0.0041,0.0054,0.0084,0.0316,0.0548,0.0753,0.0946,0.1029,0.2242,0.1634,0.2531,0.0235,0.0607,0.0655,0.0635,0.0631,0.0364,0.0283,0.023,0.0627,0.066,0.0643,0.0633,0.0435,0.0431,0.0061127790142458,0,105644905,NonLowPoint
844,107506131,2.0,DINING,CASUAL DINING,ITALIAN,True,True,0.9891,0.0002,0.0007,0.0072,0.001,0.0023,0.0039,0.0026,0.0512,0.08199999999999999,0.0913,0.1029,0.1009,0.2087,0.1436,0.2193,0.0211,0.0497,0.0569,0.0586,0.0655,0.052000000000000005,0.0356,0.0204,0.0485,0.0593,0.0592,0.0732,0.0562,0.0539,0.00024606043641711136,0,107506131,NonLowPoint
845,105644863,3.0,DINING,FAST CASUAL,PIZZA,True,False,0.8282,0.0374,0.0472,0.0718,0.013000000000000001,0.025,0.0339,0.0118,0.0308,0.0455,0.053,0.0651,0.0748,0.1999,0.15,0.3808,0.0236,0.0651,0.0712,0.0667,0.0642,0.0376,0.0227,0.0227,0.0638,0.071,0.0684,0.0662,0.0432,0.0313,0.00041974606952017583,1,105644863,NonLowPoint
846,105647866,28.0,LODGING,FULL SERVICE LODGING,OTHER,True,True,0.7525,0.0926,0.0756,0.0557,0.0132,0.0193,0.0232,0.0173,0.0433,0.0618,0.0691,0.0738,0.0737,0.1698,0.1393,0.3692,0.0243,0.078,0.0679,0.0643,0.062,0.037000000000000005,0.0211,0.024,0.0786,0.0682,0.0656,0.0662,0.0429,0.0314,0.0047618868970967865,0,105647866,NonLowPoint
847,105647634,3.0,DINING,CASUAL DINING,VARIED MENU,True,True,0.9309999999999999,0.0117,0.0099,0.0272,0.0071,0.0089,0.0111,0.0081,0.0414,0.1018,0.1042,0.10099999999999999,0.0882,0.1655,0.1283,0.2697,0.0216,0.0573,0.0577,0.0608,0.0719,0.0509,0.0369,0.0206,0.057999999999999996,0.0591,0.0627,0.0742,0.059000000000000004,0.0564,0.00041974606952017583,0,105647634,NonLowPoint
848,201963933,53.0,DINING,CASUAL DINING,PIZZA,True,True,0.9616,0.0061,0.0072,0.0145,0.0024,0.0048,0.0073,0.0071,0.0213,0.0277,0.0428,0.0668,0.0773,0.1921,0.193,0.3789,0.025,0.0578,0.0736,0.0821,0.0616,0.0314,0.0132,0.0246,0.0599,0.0726,0.0764,0.0589,0.0306,0.0136,0.009104027724673397,0,201963933,NonLowPoint
849,101805106,76.0,DINING,CASUAL DINING,AMERICAN,True,True,0.8244,0.0583,0.0595,0.0411,0.0073,0.0146,0.0192,0.013999999999999999,0.0174,0.0298,0.0414,0.0524,0.0556,0.1632,0.1656,0.4746,0.0252,0.0612,0.0672,0.0716,0.0648,0.0364,0.0168,0.0241,0.0633,0.0698,0.0764,0.0705,0.0427,0.023,0.013098797286043878,0,101805106,NonLowPoint
850,105645220,167.4166,DINING,CASUAL DINING,MEXICAN,True,True,0.9292,0.0085,0.0115,0.0262,0.006999999999999999,0.0086,0.0106,0.0089,0.0383,0.0916,0.1049,0.0968,0.0827,0.1656,0.1338,0.2862,0.0195,0.0543,0.0559,0.0606,0.0721,0.0518,0.0408,0.0205,0.0581,0.0579,0.0625,0.0763,0.0609,0.0613,0.028976547333173473,0,105645220,NonLowPoint
851,103685510,17.0,DINING,CASUAL DINING,AMERICAN,True,True,0.968,0.0055,0.0027,0.0211,0.003,0.0057,0.0124,0.0018,0.0364,0.0888,0.1184,0.1081,0.0943,0.1962,0.1741,0.1836,0.0199,0.0543,0.0633,0.0601,0.0626,0.0454,0.04,0.0203,0.0611,0.0615,0.0486,0.0645,0.0545,0.0758,0.002851344932963078,0,103685510,NonLowPoint
852,101797102,13.0,LODGING,FULL SERVICE LODGING,AMERICAN,True,True,0.8235,0.0043,0.0064,0.0141,0.0028,0.0045,0.0068,0.0192,0.0511,0.0996,0.0991,0.1,0.0958,0.198,0.1443,0.212,0.03,0.0628,0.0544,0.0544,0.0654,0.0503,0.0309,0.0288,0.0605,0.0542,0.0562,0.069,0.0516,0.0376,0.00215660240055082,0,101797102,NonLowPoint
853,105645174,3.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9065,0.0036,0.0059,0.0107,0.0023,0.0035,0.0049,0.0167,0.0689,0.0792,0.0859,0.0856,0.0843,0.2065,0.1652,0.2244,0.0229,0.0592,0.0622,0.0671,0.0662,0.0419,0.0286,0.0216,0.0622,0.0645,0.0647,0.0689,0.0457,0.043,0.00041974606952017583,0,105645174,NonLowPoint
854,105648195,8.0,LODGING,RESORT/CONVENTION,OTHER,True,True,0.9239,0.0086,0.0099,0.0123,0.0027,0.004,0.0056,0.0148,0.0561,0.0844,0.0907,0.0911,0.0865,0.2032,0.1483,0.2397,0.0291,0.0654,0.0593,0.0638,0.0742,0.0501,0.0298,0.0266,0.0631,0.0574,0.0637,0.0745,0.0516,0.0408,0.0012881742350354978,0,105648195,NonLowPoint
855,105648689,5.0,DINING,CASUAL DINING,ITALIAN,True,True,0.9621,0.0034,0.0069,0.01,0.0017,0.0032,0.0051,0.0115,0.0526,0.1008,0.1083,0.1193,0.115,0.2151,0.1375,0.1514,0.021,0.0613,0.0522,0.0546,0.0905,0.0671,0.0467,0.0184,0.0554,0.0524,0.0612,0.0844,0.0717,0.0691,0.0007671173357263045,0,105648689,NonLowPoint
856,105647899,32.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9248,0.0178,0.0195,0.0247,0.0045,0.0081,0.0121,0.0093,0.0176,0.0292,0.0413,0.0562,0.0595,0.18100000000000002,0.1706,0.4446,0.024,0.0608,0.0707,0.0763,0.061,0.0339,0.0163,0.0231,0.0608,0.0707,0.0755,0.0609,0.0363,0.0199,0.005456629429509044,0,105647899,NonLowPoint
857,205646359,35.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,AMERICAN,True,True,0.9698,0.0024,0.0055,0.0109,0.0023,0.0036,0.0051,0.0079,0.0522,0.0841,0.0865,0.0922,0.1024,0.2025,0.1582,0.2219,0.0221,0.0552,0.0561,0.0685,0.0796,0.0511,0.0341,0.0226,0.0541,0.0557,0.0633,0.0793,0.0531,0.0465,0.005977686328818237,0,205646359,NonLowPoint
858,205644996,61.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,VARIED MENU,True,True,0.9539,0.0071,0.0119,0.0187,0.0039,0.0061,0.0086,0.0067,0.0219,0.0413,0.0462,0.0596,0.063,0.1807,0.1724,0.4149,0.0234,0.0519,0.0702,0.0765,0.0648,0.0349,0.0208,0.023,0.0516,0.0693,0.0741,0.0619,0.0364,0.0283,0.010493512789497911,0,205644996,NonLowPoint
859,101616646,54.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,AMERICAN,True,True,0.8103,0.0777,0.0588,0.0351,0.0073,0.0129,0.0149,0.0151,0.0293,0.0608,0.0708,0.0749,0.0759,0.1737,0.1364,0.3782,0.0173,0.0812,0.0666,0.0602,0.0645,0.0405,0.0287,0.0179,0.0854,0.0674,0.0648,0.0736,0.0516,0.0474,0.009277713357776461,0,101616646,NonLowPoint
860,105647733,134.0,LODGING,RESORT/CONVENTION,OTHER,True,True,0.9609,0.0039,0.0055,0.0127,0.0027,0.0041,0.0059,0.0081,0.0434,0.0813,0.0965,0.1002,0.0972,0.2102,0.1498,0.2213,0.0223,0.0535,0.0548,0.0628,0.0756,0.0616,0.0374,0.0216,0.0521,0.0532,0.0614,0.0758,0.0621,0.0453,0.023172564006021613,0,105647733,NonLowPoint
861,202465024,47.0,DINING,CASUAL DINING,PIZZA,True,True,0.8278,0.0598,0.0708,0.0251,0.0051,0.0086,0.0114,0.0137,0.0191,0.0441,0.0592,0.0651,0.0668,0.1616,0.139,0.445,0.0197,0.0695,0.0631,0.0636,0.0687,0.0438,0.0257,0.0205,0.0755,0.0642,0.0701,0.078,0.053,0.0375,0.00806191392605501,0,202465024,NonLowPoint
862,102253209,11.0,DINING,CASUAL DINING,AMERICAN,True,True,0.8919,0.0339,0.032,0.0286,0.0054,0.0094,0.0138,0.0109,0.0682,0.1012,0.1048,0.1,0.095,0.174,0.1323,0.2246,0.0591,0.0886,0.0619,0.0478,0.0487,0.035,0.0258,0.0556,0.0802,0.0574,0.0467,0.0528,0.0398,0.0417,0.001809231134344691,0,102253209,NonLowPoint
863,202383394,7.0,DINING,CASUAL DINING,ASIAN,True,True,0.9529,0.0054,0.0138,0.0168,0.0034,0.0054,0.008,0.0076,0.0233,0.0588,0.0613,0.0588,0.0629,0.1478,0.1397,0.4474,0.0251,0.0496,0.0508,0.0713,0.0739,0.0493,0.0322,0.0239,0.0495,0.0534,0.078,0.0806,0.054000000000000006,0.0477,0.0011144886019324334,0,202383394,NonLowPoint
864,205647285,6.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9702,0.0017,0.002,0.0118,0.0024,0.0039,0.0055,0.0064,0.0326,0.054000000000000006,0.0857,0.0985,0.0882,0.2254,0.1407,0.2748,0.0193,0.0405,0.0414,0.0611,0.1123,0.10300000000000001,0.0506,0.0172,0.0327,0.0356,0.0611,0.1129,0.0945,0.0465,0.0009408029688293691,0,205647285,NonLowPoint
865,201975015,19.9997,DINING,CASUAL DINING,PIZZA,True,True,0.8227,0.0612,0.0755,0.027000000000000003,0.0057,0.008,0.0133,0.012,0.0381,0.0587,0.0763,0.0778,0.0785,0.1768,0.13,0.3638,0.0197,0.076,0.0558,0.0495,0.0524,0.0388,0.0589,0.018000000000000002,0.0765,0.0587,0.0524,0.057999999999999996,0.0501,0.1034,0.00337234972658234,0,201975015,NonLowPoint
866,105647064,31.75,DINING,CASUAL DINING,AMERICAN,True,True,0.7923,0.0721,0.0662,0.0516,0.0091,0.0186,0.0239,0.0153,0.0196,0.0379,0.0521,0.0602,0.0611,0.1719,0.1558,0.4414,0.0235,0.0666,0.0656,0.068,0.0686,0.0406,0.0207,0.0234,0.0679,0.0663,0.0728,0.0759,0.0478,0.027999999999999997,0.005413208021233278,0,105647064,NonLowPoint
867,205647791,11.0,DINING,CASUAL DINING,VARIED MENU,True,True,0.8383,0.0562,0.0323,0.0471,0.0089,0.0142,0.0241,0.0197,0.046,0.0615,0.0727,0.0883,0.0885,0.1787,0.1395,0.3248,0.0206,0.0897,0.0736,0.0658,0.0649,0.0391,0.0187,0.0215,0.0911,0.0733,0.0678,0.0686,0.0451,0.0316,0.001809231134344691,0,205647791,NonLowPoint
868,101992323,17.0,DINING,FAST CASUAL,MEXICAN,True,True,0.9414,0.0139,0.0112,0.0202,0.0043,0.0072,0.0086,0.009000000000000001,0.028999999999999998,0.0551,0.0641,0.0847,0.0644,0.1985,0.1543,0.35,0.0246,0.0625,0.0619,0.0632,0.063,0.040999999999999995,0.027999999999999997,0.0224,0.062,0.0662,0.0669,0.0701,0.0494,0.0495,0.002851344932963078,0,101992323,NonLowPoint
869,105647040,63.0,LODGING,RESORT/CONVENTION,OTHER,True,True,0.9617,0.0039,0.0053,0.0115,0.0024,0.0037,0.0053,0.008,0.0431,0.0812,0.0976,0.1009,0.0968,0.2116,0.1484,0.2205,0.0219,0.0521,0.0537,0.0621,0.0766,0.0651,0.0392,0.0212,0.0509,0.0522,0.0609,0.0772,0.0654,0.0465,0.01084088405570404,0,105647040,NonLowPoint
870,107055581,5.0,DINING,CASUAL DINING,ETHNIC,True,True,0.6362,0.1753,0.0746,0.0767,0.0227,0.0278,0.0262,0.0232,0.1149,0.115,0.0961,0.0833,0.0792,0.1548,0.1073,0.2494,0.0326,0.1301,0.0804,0.0595,0.0512,0.0304,0.0151,0.0337,0.1187,0.0733,0.0473,0.0453,0.0323,0.021,0.0007671173357263045,0,107055581,NonLowPoint
871,105544782,54.8889,LODGING,FULL SERVICE LODGING,VARIED MENU,True,True,0.7568,0.0876,0.0747,0.057999999999999996,0.0135,0.0201,0.0243,0.017,0.0422,0.0601,0.0675,0.0723,0.07200000000000001,0.16899999999999998,0.1397,0.3772,0.0242,0.0768,0.068,0.0646,0.0619,0.0368,0.0211,0.0239,0.0776,0.0684,0.0662,0.0663,0.0428,0.0314,0.009432102517041775,0,105544782,NonLowPoint
872,105645122,11.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9314,0.0153,0.0289,0.0126,0.003,0.004,0.0055,0.0096,0.105,0.124,0.1108,0.0988,0.0945,0.1766,0.1121,0.1782,0.0776,0.0742,0.0544,0.0491,0.0575,0.0425,0.0274,0.0792,0.0728,0.0469,0.0476,0.059000000000000004,0.0445,0.0436,0.001809231134344691,0,105645122,NonLowPoint
873,101638739,16.0,DINING,FAST CASUAL,MEXICAN,False,True,0.6432,0.1675,0.0863,0.0667,0.0197,0.0237,0.0234,0.023,0.1263,0.1255,0.1,0.0835,0.0758,0.1498,0.1002,0.2389,0.0457,0.1341,0.0803,0.0557,0.0493,0.0305,0.0148,0.0448,0.1183,0.0707,0.0429,0.0436,0.0315,0.02,0.0026776592998600133,3,101638739,NonLowPoint
874,301930926,2.0,DINING,CASUAL DINING,AMERICAN,True,True,0.6389,0.1734,0.0722,0.0784,0.0233,0.0285,0.0265,0.0231,0.1143,0.1142,0.096,0.0834,0.0795,0.1548,0.1077,0.2501,0.0311,0.1311,0.0807,0.06,0.0513,0.0304,0.0151,0.0327,0.1199,0.0737,0.0476,0.0451,0.0323,0.0211,0.00024606043641711136,0,301930926,NonLowPoint
875,101831120,100.5556,DINING,CASUAL DINING,PIZZA,True,True,0.8541,0.0731,0.0346,0.0213,0.0054,0.0069,0.009000000000000001,0.0125,0.0648,0.0918,0.1013,0.10400000000000001,0.1047,0.1965,0.1315,0.2054,0.0428,0.0843,0.0639,0.0528,0.0539,0.0366,0.0248,0.0413,0.0796,0.0589,0.0524,0.059000000000000004,0.0423,0.0377,0.017363752218269485,0,101831120,NonLowPoint
876,101715657,28.8889,DINING,CASUAL DINING,AMERICAN,True,True,0.8619,0.0088,0.01,0.0183,0.0037,0.0059,0.0087,0.023,0.055,0.14,0.1069,0.1148,0.11,0.1648,0.1309,0.1774,0.0402,0.0777,0.055999999999999994,0.0425,0.0472,0.0357,0.0293,0.0396,0.0759,0.057,0.0465,0.057999999999999996,0.0432,0.0478,0.0049162760563621006,0,101715657,NonLowPoint
877,105648270,8.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9619,0.0023,0.0052,0.0103,0.0022,0.0034,0.0047,0.0107,0.0381,0.0925,0.1012,0.102,0.10300000000000001,0.2153,0.14800000000000002,0.1998,0.0225,0.0512,0.0586,0.0618,0.0841,0.059000000000000004,0.0357,0.0204,0.0486,0.0606,0.0628,0.0762,0.0642,0.0465,0.0012881742350354978,0,105648270,NonLowPoint
878,101977190,10.0,LODGING,RESORT/CONVENTION,OTHER,True,True,0.9139,0.004,0.0063,0.0173,0.0045,0.0055,0.0072,0.0246,0.0408,0.1056,0.0856,0.0807,0.0702,0.213,0.1355,0.2686,0.0172,0.0451,0.0522,0.0611,0.1034,0.0848,0.0426,0.0175,0.0433,0.0475,0.0675,0.1034,0.0801,0.0498,0.0016355455012416265,0,101977190,NonLowPoint
879,105646043,3.0,LODGING,FULL SERVICE LODGING,OTHER,True,True,0.9636,0.0042,0.0054,0.0147,0.003,0.0048,0.0068,0.0072,0.0436,0.0742,0.0835,0.0917,0.0969,0.2054,0.1517,0.253,0.025,0.0562,0.054000000000000006,0.0585,0.0764,0.0611,0.042,0.0229,0.0518,0.051,0.0584,0.0752,0.0631,0.0548,0.00041974606952017583,0,105646043,NonLowPoint
880,105645294,9.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,AMERICAN,True,True,0.9644,0.0025,0.0023,0.0157,0.0031,0.0051,0.0074,0.0057,0.0158,0.1079,0.1133,0.1063,0.1067,0.1602,0.1551,0.2345,0.0203,0.0507,0.0445,0.0666,0.1237,0.0692,0.0601,0.0153,0.042,0.0365,0.0666,0.0965,0.0683,0.0602,0.0014618598681385622,0,105645294,NonLowPoint
881,101792824,25.7778,DINING,CASUAL DINING,AMERICAN,True,True,0.8315,0.0439,0.0693,0.0367,0.0071,0.0126,0.017,0.0134,0.0172,0.0291,0.0364,0.0474,0.054000000000000006,0.1451,0.1511,0.5199,0.0237,0.0574,0.0692,0.0766,0.0643,0.0339,0.0171,0.0228,0.057,0.073,0.0775,0.0658,0.0388,0.0216,0.004375922683215156,0,101792824,NonLowPoint
882,105648512,14.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9773,0.0025,0.0021,0.008,0.0014,0.0026,0.0039,0.0056,0.0382,0.0561,0.0646,0.0686,0.0699,0.2511,0.1931,0.2585,0.0233,0.0654,0.0641,0.0673,0.0631,0.0398,0.0244,0.0206,0.0602,0.0651,0.062,0.0596,0.0427,0.0329,0.0023302880336538846,0,105648512,NonLowPoint
883,105649279,13.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9655,0.0039,0.0079,0.0108,0.002,0.0038,0.005,0.0065,0.0253,0.039,0.0437,0.0584,0.0632,0.1761,0.1711,0.4233,0.0256,0.0589,0.0591,0.0731,0.0828,0.0504,0.0258,0.025,0.0521,0.0556,0.0713,0.0807,0.0508,0.0309,0.00215660240055082,0,105649279,NonLowPoint
884,202110633,572.3335,DINING,CASUAL DINING,MEXICAN,True,True,0.5001,0.1203,0.0904,0.2541,0.0581,0.0779,0.1181,0.0238,0.0905,0.1178,0.1205,0.1037,0.0811,0.1756,0.1258,0.1849,0.0265,0.0753,0.0666,0.0539,0.0457,0.0281,0.016,0.0244,0.0785,0.0702,0.0555,0.0496,0.0323,0.0303,0.09930479546380369,0,202110633,NonLowPoint
885,101954857,41.0,DINING,CASUAL DINING,AMERICAN,True,True,0.765,0.0712,0.0984,0.0478,0.0086,0.0152,0.024,0.0142,0.0196,0.0347,0.0431,0.0507,0.0575,0.1534,0.1383,0.5026,0.0248,0.055999999999999994,0.0658,0.0702,0.0616,0.0342,0.0182,0.0241,0.0612,0.0706,0.0763,0.0674,0.0395,0.0261,0.007019800127436623,0,101954857,NonLowPoint
886,107517783,16.75,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9289,0.0158,0.0303,0.0122,0.003,0.0039,0.0053,0.0106,0.1202,0.1351,0.1152,0.1003,0.0947,0.1687,0.105,0.1607,0.08800000000000001,0.0756,0.0539,0.0466,0.0541,0.0401,0.0256,0.0905,0.0739,0.0451,0.0442,0.0553,0.0412,0.0426,0.0028079235246873118,0,107517783,NonLowPoint
887,207055137,94.8889,DINING,FAST CASUAL,MEXICAN,True,True,0.6494,0.1607,0.0879,0.0659,0.0192,0.0233,0.0234,0.023,0.127,0.1273,0.1021,0.0849,0.0764,0.1512,0.0999,0.2311,0.051,0.1319,0.0794,0.0542,0.0482,0.03,0.0145,0.0492,0.1162,0.0697,0.0423,0.0432,0.0311,0.0199,0.01637952784116435,0,207055137,NonLowPoint
888,105645210,33.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9671,0.0065,0.0045,0.0147,0.0026,0.0049,0.0072,0.005,0.0433,0.0592,0.0692,0.0819,0.0805,0.2065,0.1661,0.2933,0.0223,0.0561,0.0612,0.0664,0.0708,0.0488,0.034,0.0207,0.0517,0.0595,0.0646,0.0713,0.0494,0.0421,0.0056303150626121085,0,105645210,NonLowPoint
