,STORE_CD,L12M_TY_QTY,CHANNEL_DSC,SUBCHANNEL_DSC,FOOD_TYPE_GROUP_DSC,WINE_FLG,LIQUOR_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT,NORM_L12M_TY_QTY,CLUSTER,RTL_STORE_CD,BEERTYPE
155,201732167,66.0,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,OTHER,True,True,0.8069,0.0438,0.0521,0.0554,0.0107,0.0174,0.0274,0.0229,0.0665,0.1007,0.1057,0.0942,0.081,0.2006,0.1192,0.23199999999999998,0.0658,0.0902,0.0659,0.0502,0.0477,0.0327,0.0179,0.0616,0.0805,0.0633,0.0523,0.0544,0.0365,0.0256,0.022573951486658174,1,201732167,NonLowPoint
156,201733481,209.6389,BAR/NIGHTCLUB,SPORTS BAR,AMERICAN,True,True,0.6779,0.1619,0.0305,0.1098,0.0257,0.0345,0.0495,0.0165,0.064,0.0863,0.0945,0.0957,0.0879,0.1813,0.1268,0.2637,0.0225,0.0807,0.0692,0.0597,0.0603,0.0396,0.0243,0.0234,0.081,0.0684,0.0607,0.0678,0.0475,0.0373,0.07226740068507878,1,201733481,NonLowPoint
157,101770480,58.0,DINING,CASUAL DINING,MEXICAN,False,False,0.4321,0.0308,0.0524,0.4716,0.0841,0.1845,0.2029,0.0084,0.0257,0.0586,0.1188,0.1471,0.1299,0.2124,0.1313,0.1761,0.0304,0.0734,0.0589,0.0585,0.0536,0.0305,0.0183,0.0286,0.0706,0.0576,0.0596,0.0537,0.0322,0.0244,0.01980626394806407,0,,LowPoint
158,202276608,15.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,AMERICAN,True,True,0.9557,0.0088,0.0084,0.0184,0.0032,0.0058,0.0094,0.0062,0.0171,0.0891,0.08,0.0918,0.1095,0.1317,0.1732,0.3075,0.0153,0.0533,0.0496,0.0526,0.1123,0.0685,0.0556,0.0153,0.0494,0.0369,0.0424,0.0889,0.0627,0.0609,0.004929943428120751,1,,LowPoint
159,101943238,2.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9031,0.0129,0.01,0.0552,0.0108,0.0177,0.0268,0.0115,0.0574,0.1007,0.1118,0.0963,0.0941,0.22399999999999998,0.1119,0.2038,0.0231,0.0545,0.0574,0.0568,0.0628,0.0442,0.0341,0.0233,0.0578,0.0577,0.0571,0.064,0.053,0.0493,0.00043245117790532896,1,,LowPoint
160,101621724,44.5,DINING,CASUAL DINING,MEXICAN,True,True,0.6341,0.1622,0.0725,0.1022,0.0206,0.0289,0.0528,0.0214,0.0607,0.0892,0.1037,0.1099,0.0999,0.1911,0.1196,0.226,0.026000000000000002,0.0791,0.0623,0.0523,0.0567,0.0377,0.0257,0.0264,0.0786,0.0628,0.055,0.0633,0.0445,0.0367,0.015135791226686514,1,101621724,NonLowPoint
161,301733074,75.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.8167,0.0412,0.0604,0.049,0.01,0.0153,0.0237,0.0203,0.0481,0.0801,0.0851,0.076,0.068,0.1825,0.1241,0.3361,0.0501,0.0845,0.0641,0.0539,0.0514,0.0352,0.02,0.0514,0.0816,0.0636,0.0592,0.0601,0.0396,0.0293,0.02568759996757654,1,301733074,NonLowPoint
162,301952392,24.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.8587,0.0226,0.0312,0.0659,0.0117,0.0169,0.0373,0.0153,0.0266,0.0365,0.0544,0.0716,0.0677,0.1954,0.1772,0.3707,0.0287,0.0609,0.0564,0.0629,0.0659,0.0426,0.024,0.027999999999999997,0.0624,0.0597,0.0668,0.0715,0.0481,0.034,0.00804359190903912,1,301952392,NonLowPoint
163,203702497,116.0,DINING,CASUAL DINING,MEXICAN,True,False,0.5207,0.1323,0.026000000000000002,0.29,0.0671,0.0861,0.1368,0.0202,0.0892,0.1209,0.1331,0.1248,0.1052,0.1943,0.1068,0.1257,0.0259,0.0754,0.064,0.0558,0.0547,0.0351,0.023,0.0249,0.0755,0.0619,0.0546,0.0566,0.0399,0.0352,0.039871998602871335,2,,LowPoint
164,102229988,5.5833,DINING,CASUAL DINING,MEXICAN,True,True,0.7917,0.0576,0.0611,0.0687,0.0133,0.0226,0.0328,0.0179,0.0202,0.0456,0.0642,0.0679,0.07400000000000001,0.1744,0.1413,0.4124,0.0248,0.0761,0.0702,0.0666,0.0592,0.034,0.0176,0.0242,0.0755,0.071,0.0705,0.0661,0.0398,0.0275,0.0016721330225358613,1,102229988,NonLowPoint
165,203505996,26.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,AMERICAN,True,True,0.8727,0.0378,0.0334,0.0394,0.0067,0.0119,0.0208,0.013000000000000001,0.0105,0.0198,0.0323,0.0473,0.049,0.1299,0.1409,0.5703,0.0247,0.0421,0.0825,0.077,0.0505,0.0254,0.0094,0.0238,0.0466,0.0886,0.0784,0.0479,0.0263,0.0121,0.008735513793687645,1,203505996,NonLowPoint
166,107503973,5.0,DINING,FAST CASUAL,PIZZA,True,True,0.6434,0.1116,0.0317,0.1823,0.0415,0.0554,0.0854,0.0211,0.0778,0.106,0.1175,0.1146,0.0995,0.1937,0.12,0.1708,0.0255,0.0749,0.0634,0.0566,0.0583,0.0372,0.0239,0.025,0.0752,0.0617,0.0564,0.0611,0.0422,0.036000000000000004,0.0014703340048781185,1,,LowPoint
167,207419910,12.5,DINING,CASUAL DINING,ASIAN,True,True,0.5912,0.1439,0.0391,0.1905,0.0453,0.061,0.0843,0.0238,0.0971,0.1303,0.1325,0.1261,0.1101,0.1835,0.0992,0.1211,0.0245,0.0804,0.0658,0.0563,0.0564,0.0346,0.021,0.0243,0.0798,0.0632,0.0544,0.0581,0.0386,0.0319,0.004065041072310093,1,207419910,NonLowPoint
168,105527923,56.6667,DINING,CASUAL DINING,SEAFOOD,True,True,0.773,0.0627,0.0547,0.0877,0.0169,0.0298,0.040999999999999995,0.0184,0.0209,0.0499,0.0678,0.0729,0.0776,0.1731,0.14300000000000002,0.3949,0.0248,0.0751,0.073,0.0667,0.0563,0.0316,0.0152,0.0239,0.0742,0.0735,0.0691,0.062,0.0367,0.024,0.019344994223663127,1,105527923,NonLowPoint
169,103725374,16.0,MILITARY ON-PREMISE,MILITARY BAR/NIGHTCLUB,OTHER,True,True,0.6841,0.1215,0.0492,0.1136,0.0187,0.0333,0.0615,0.0231,0.0659,0.068,0.1055,0.1348,0.1377,0.1999,0.1181,0.1701,0.064,0.1082,0.0617,0.0372,0.0314,0.0209,0.0124,0.0501,0.0959,0.0604,0.0384,0.034,0.0235,0.0182,0.005275904370445014,1,,LowPoint
170,103583471,69.0,DINING,FAST CASUAL,AMERICAN,False,False,0.6557,0.0941,0.0388,0.1758,0.0396,0.0566,0.0797,0.0239,0.0827,0.127,0.1332,0.1286,0.1121,0.1917,0.1064,0.1183,0.0239,0.0779,0.066,0.0567,0.0563,0.0345,0.0214,0.0237,0.0785,0.0635,0.0544,0.057999999999999996,0.0391,0.0319,0.023611834313630963,0,,LowPoint
171,102177003,1.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,VARIED MENU,True,False,0.9342,0.0096,0.0049,0.0349,0.0053,0.0141,0.0155,0.0118,0.0351,0.085,0.0874,0.1006,0.1015,0.2088,0.1668,0.2148,0.0253,0.0552,0.0591,0.0578,0.0684,0.0478,0.0358,0.0227,0.0562,0.0586,0.0604,0.0693,0.0488,0.0494,8.649023558106577e-05,2,,LowPoint
172,303297892,5.25,DINING,CASUAL DINING,ASIAN,True,True,0.5922,0.1421,0.0381,0.1924,0.0458,0.0616,0.085,0.0237,0.0968,0.13,0.1324,0.126,0.1099,0.1839,0.0996,0.1214,0.0245,0.0803,0.0658,0.0564,0.0565,0.0347,0.0211,0.0243,0.0797,0.0631,0.0544,0.0582,0.0386,0.032,0.0015568242404591843,1,303297892,NonLowPoint
173,101621738,64.1665,DINING,CASUAL DINING,MEXICAN,True,True,0.723,0.0519,0.0474,0.1405,0.0277,0.0433,0.0695,0.0248,0.0571,0.1121,0.1309,0.1349,0.1202,0.2036,0.11900000000000001,0.1222,0.0245,0.0728,0.0636,0.0572,0.0565,0.0351,0.0213,0.0239,0.0743,0.0633,0.0549,0.0578,0.04,0.027999999999999997,0.021939632098906637,1,101621738,NonLowPoint
174,101733677,1.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.3637,0.1928,0.0514,0.3718,0.0977,0.1244,0.1497,0.0163,0.1414,0.1422,0.1374,0.1285,0.1109,0.1619,0.0825,0.0952,0.0257,0.09300000000000001,0.0726,0.0593,0.0514,0.0276,0.013999999999999999,0.0263,0.0836,0.0664,0.0527,0.0483,0.03,0.0211,8.649023558106577e-05,1,,LowPoint
175,201943208,31.75,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.7944,0.0448,0.0542,0.059000000000000004,0.0119,0.0184,0.0287,0.0258,0.1,0.1356,0.1301,0.1082,0.0843,0.1862,0.0954,0.1602,0.0948,0.1038,0.0659,0.0429,0.0386,0.027000000000000003,0.0143,0.0845,0.087,0.0612,0.0431,0.0443,0.0312,0.0215,0.010724789212052157,1,201943208,NonLowPoint
176,101930327,13.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,False,False,0.9142,0.0338,0.009000000000000001,0.0161,0.0028,0.0051,0.0082,0.0195,0.0741,0.1141,0.1145,0.1129,0.1015,0.1897,0.1186,0.1747,0.0268,0.0627,0.0561,0.0498,0.0584,0.0469,0.0302,0.024,0.0593,0.0576,0.054000000000000006,0.0678,0.0527,0.0525,0.0042380215434722245,0,,LowPoint
177,107410909,308.5,DINING,CASUAL DINING,VARIED MENU,True,False,0.5913,0.1385,0.0352,0.2004,0.0478,0.0638,0.0887,0.0232,0.0951,0.1275,0.1312,0.1247,0.1086,0.1854,0.1019,0.1257,0.0248,0.0796,0.0655,0.0565,0.0567,0.0351,0.0214,0.0245,0.0791,0.0628,0.0547,0.0583,0.0391,0.0327,0.106469480000292,2,,LowPoint
178,101973007,92.0,DINING,CASUAL DINING,MEXICAN,False,False,0.514,0.1388,0.0264,0.2896,0.0673,0.0862,0.1361,0.0204,0.0909,0.122,0.1335,0.125,0.1055,0.1929,0.106,0.1242,0.026000000000000002,0.0757,0.0639,0.0557,0.0546,0.0349,0.0227,0.025,0.0757,0.0619,0.0546,0.0565,0.0396,0.0348,0.031568935987089014,0,,LowPoint
179,201736767,71.0549,BAR/NIGHTCLUB,SPORTS BAR,OTHER,True,True,0.6348,0.1529,0.0657,0.1176,0.0254,0.034,0.0582,0.0211,0.0669,0.085,0.0979,0.1004,0.0931,0.1852,0.1231,0.2484,0.0272,0.0739,0.0617,0.0557,0.057999999999999996,0.0378,0.023,0.0266,0.0742,0.0626,0.0581,0.0636,0.0428,0.0334,0.024322749454013092,1,201736767,NonLowPoint
180,102520395,2.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9516,0.0019,0.0113,0.027000000000000003,0.005,0.0085,0.0135,0.0062,0.0593,0.0643,0.1133,0.1285,0.1179,0.1937,0.1393,0.1837,0.0208,0.0513,0.0527,0.0534,0.0724,0.057,0.0405,0.0239,0.052000000000000005,0.0503,0.0557,0.0716,0.0559,0.0633,0.00043245117790532896,1,,LowPoint
181,102350822,18.0,DINING,FAST CASUAL,MEXICAN,False,False,0.8988,0.0152,0.0066,0.0547,0.0103,0.0129,0.0315,0.0139,0.0304,0.0838,0.1059,0.1034,0.0865,0.2368,0.1423,0.21100000000000002,0.0264,0.0685,0.0589,0.0533,0.0609,0.0416,0.0287,0.0252,0.0681,0.0621,0.0575,0.0647,0.046,0.0433,0.00596782625509354,0,,LowPoint
182,107388530,235.3609,DINING,CASUAL DINING,MEXICAN,False,False,0.799,0.0399,0.1109,0.0322,0.0058,0.0094,0.017,0.0157,0.0195,0.0242,0.0419,0.0477,0.0502,0.1436,0.1318,0.5411,0.026000000000000002,0.0587,0.06,0.0719,0.0655,0.0392,0.0215,0.0256,0.0608,0.0642,0.0779,0.0725,0.0424,0.0307,0.08116620804354346,0,107388530,NonLowPoint
183,202490781,55.0,DINING,CASUAL DINING,MEXICAN,True,False,0.8545,0.0277,0.0352,0.0539,0.012,0.0167,0.0252,0.0197,0.1125,0.1197,0.1396,0.1149,0.0819,0.1695,0.0955,0.1664,0.0779,0.0808,0.0549,0.0453,0.0459,0.0323,0.0205,0.0655,0.0709,0.0527,0.0451,0.0499,0.0374,0.0354,0.01876838112109128,2,,LowPoint
184,101733035,174.75,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.8039,0.0444,0.0484,0.0573,0.0114,0.0179,0.0279,0.0259,0.0979,0.1298,0.1293,0.1095,0.0854,0.1895,0.0968,0.1618,0.0885,0.1051,0.067,0.0442,0.0401,0.0279,0.0144,0.0814,0.087,0.0625,0.0444,0.0454,0.0315,0.0211,0.0601972039644218,1,101733035,NonLowPoint
185,102166366,215.0828,DINING,CASUAL DINING,MEXICAN,True,True,0.6854,0.1063,0.0116,0.1595,0.0346,0.0487,0.0762,0.0247,0.0934,0.1284,0.134,0.1183,0.0968,0.1836,0.107,0.1384,0.0241,0.0703,0.0644,0.0588,0.0608,0.0384,0.0226,0.0233,0.0726,0.0639,0.0582,0.0644,0.043,0.0356,0.07415077745899783,1,102166366,NonLowPoint
186,107397603,2891.2497,DINING,CASUAL DINING,MEXICAN,True,True,0.5007,0.1678,0.0286,0.2703,0.0644,0.0826,0.1233,0.0216,0.0997,0.1281,0.1345,0.1254,0.1069,0.1854,0.1022,0.1178,0.0262,0.0771,0.0639,0.0555,0.0545,0.0344,0.0216,0.0253,0.0769,0.0622,0.0548,0.0564,0.0387,0.0332,1.0,-1,,LowPoint
187,101737336,75.6105,DINING,CASUAL DINING,MEXICAN,True,True,0.8644,0.0243,0.0062,0.0879,0.015,0.0279,0.045,0.0118,0.0451,0.1108,0.1123,0.1201,0.1178,0.2036,0.147,0.1434,0.0241,0.0627,0.0578,0.0539,0.0607,0.044000000000000004,0.0366,0.0235,0.0623,0.0586,0.0572,0.068,0.0568,0.0548,0.025898809122865508,1,101737336,NonLowPoint
188,204001922,28.0,DINING,FAST CASUAL,MEXICAN,False,False,0.9217,0.0223,0.0061,0.0255,0.0059,0.0082,0.0114,0.0172,0.076,0.1277,0.13699999999999998,0.1274,0.1052,0.2133,0.1119,0.1014,0.0251,0.057999999999999996,0.0598,0.0564,0.0621,0.0475,0.0339,0.0225,0.0596,0.0594,0.0574,0.0713,0.0539,0.0511,0.009427435678336172,0,,LowPoint
189,101738673,20.25,DINING,CASUAL DINING,AMERICAN,True,True,0.6416,0.1784,0.0727,0.08,0.0168,0.022000000000000002,0.0412,0.0207,0.0666,0.0785,0.0924,0.0966,0.0911,0.1858,0.126,0.2629,0.0285,0.0762,0.0591,0.0525,0.0583,0.0402,0.0267,0.0283,0.0755,0.0603,0.0572,0.0667,0.0469,0.0392,0.006746238375323133,1,101738673,NonLowPoint
190,100451181,11.0,DINING,FAST CASUAL,MEXICAN,True,True,0.9188,0.0,0.0013,0.0342,0.006,0.009000000000000001,0.0192,0.0352,0.0383,0.138,0.1295,0.1039,0.1122,0.2243,0.1065,0.1473,0.0217,0.0494,0.0409,0.0526,0.0817,0.0728,0.0582,0.0161,0.0398,0.0454,0.0609,0.0793,0.0774,0.0752,0.003546099658823698,1,,LowPoint
191,101610207,2.25,DINING,FAST CASUAL,PIZZA,False,False,0.8191,0.0131,0.006,0.147,0.0298,0.0549,0.0623,0.0095,0.0559,0.1139,0.1158,0.11800000000000001,0.1123,0.1783,0.1223,0.1834,0.0251,0.0636,0.0573,0.054000000000000006,0.0653,0.044000000000000004,0.0314,0.0238,0.061,0.0546,0.0582,0.0687,0.0468,0.0466,0.0005189414134863947,0,,LowPoint
192,102238713,23.0,DINING,CASUAL DINING,MEXICAN,False,False,0.9283,0.0031,0.0058,0.0518,0.0145,0.0136,0.0237,0.0095,0.032,0.1314,0.1495,0.1163,0.1056,0.2015,0.1341,0.1297,0.0197,0.0558,0.0527,0.052000000000000005,0.0757,0.0548,0.0444,0.018000000000000002,0.052000000000000005,0.0456,0.0609,0.083,0.062,0.0745,0.007697630966714855,0,,LowPoint
193,101926645,323.9164,DINING,CASUAL DINING,AMERICAN,True,True,0.6891,0.1834,0.0262,0.0801,0.0167,0.0266,0.0368,0.0167,0.0336,0.0679,0.0771,0.0833,0.0798,0.1953,0.1531,0.3098,0.0249,0.059000000000000004,0.0643,0.0631,0.0633,0.0392,0.0214,0.0247,0.0615,0.0674,0.0667,0.0695,0.0452,0.0317,0.11180295227153976,1,101926645,NonLowPoint
194,101936619,50.0,DINING,CASUAL DINING,AMERICAN,True,True,0.9304,0.0067,0.0052,0.0452,0.0068,0.0178,0.0206,0.0117,0.0177,0.0524,0.0871,0.1115,0.1211,0.1928,0.1795,0.2378,0.02,0.0455,0.0492,0.0552,0.0877,0.0525,0.0606,0.0244,0.0449,0.0406,0.0584,0.0747,0.0541,0.0649,0.017038576409469965,1,,LowPoint
195,201829507,41.25,DINING,FAST CASUAL,AMERICAN,True,True,0.7929999999999999,0.0612,0.044000000000000004,0.081,0.0156,0.0268,0.0386,0.0175,0.019,0.0461,0.0623,0.0682,0.0715,0.1735,0.1451,0.4144,0.0238,0.0702,0.0725,0.0656,0.0591,0.0353,0.0166,0.0233,0.0701,0.0726,0.0678,0.0651,0.0409,0.0253,0.014011418164132658,1,,LowPoint
196,107178370,38.25,BAR/NIGHTCLUB,SPORTS BAR,AMERICAN,True,True,0.7429,0.1113,0.0421,0.0841,0.0181,0.0267,0.0394,0.0162,0.0385,0.0601,0.0733,0.0788,0.0766,0.1753,0.1394,0.3579,0.0239,0.0688,0.0686,0.064,0.0603,0.0378,0.021,0.0237,0.0698,0.0696,0.0666,0.0669,0.0441,0.0313,0.012973535337159869,1,107178370,NonLowPoint
197,201738793,13.0,DINING,CASUAL DINING,ASIAN,True,True,0.9118,0.009000000000000001,0.0155,0.0523,0.0102,0.0164,0.0258,0.0093,0.0681,0.1124,0.1195,0.1063,0.09,0.1757,0.1312,0.1968,0.0497,0.0852,0.0567,0.0466,0.0556,0.0349,0.0258,0.0515,0.0763,0.0535,0.0479,0.0586,0.0384,0.0391,0.0042380215434722245,1,,LowPoint
198,102201887,81.25,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,SMALL FOOD,True,True,0.8042,0.0715,0.0177,0.0777,0.0148,0.0235,0.0394,0.0204,0.0588,0.09300000000000001,0.1113,0.1124,0.0971,0.2052,0.128,0.1942,0.0206,0.0708,0.0638,0.0546,0.0587,0.0435,0.033,0.0212,0.0738,0.0635,0.057,0.0705,0.0549,0.0554,0.027849855857103187,1,102201887,NonLowPoint
199,202425547,12.0,DINING,CASUAL DINING,MEXICAN,True,True,0.8494,0.0282,0.0072,0.09699999999999999,0.0164,0.0308,0.0499,0.0125,0.054000000000000006,0.1147,0.1219,0.1271,0.1213,0.1968,0.1356,0.1286,0.0245,0.0661,0.0575,0.0546,0.0612,0.0419,0.0337,0.0244,0.0661,0.0581,0.0584,0.0671,0.0528,0.0519,0.0038920606011479614,1,,LowPoint
200,103088667,75.0,DINING,CASUAL DINING,MEXICAN,True,True,0.9485,0.0088,0.009000000000000001,0.0156,0.0036,0.0049,0.0071,0.0074,0.0381,0.1015,0.1522,0.1255,0.0909,0.1983,0.1525,0.141,0.034,0.0535,0.0573,0.0611,0.0669,0.0475,0.0324,0.0328,0.0506,0.0559,0.0596,0.0732,0.0534,0.0527,0.02568759996757654,1,,LowPoint
201,107486237,9.0,BAR/NIGHTCLUB,SPORTS BAR,AMERICAN,True,True,0.9409,0.0041,0.0086,0.0281,0.0044,0.0114,0.0122,0.0127,0.0405,0.1158,0.1314,0.1368,0.1308,0.2136,0.1142,0.11699999999999999,0.0248,0.0622,0.051,0.0581,0.0659,0.0524,0.0366,0.0226,0.0581,0.0506,0.0604,0.064,0.0573,0.0607,0.0028541777741751713,1,,LowPoint
202,101738127,169.75,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.7759,0.0512,0.0707,0.076,0.0152,0.0229,0.0379,0.0223,0.1383,0.1187,0.1247,0.1115,0.1004,0.1598,0.0898,0.1567,0.1527,0.1166,0.0524,0.0284,0.0289,0.0201,0.0118,0.1212,0.0825,0.0462,0.0274,0.0321,0.0219,0.0182,0.05846739925280048,1,101738127,NonLowPoint
203,101909409,117.5276,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.7734,0.0844,0.036000000000000004,0.0869,0.0182,0.0276,0.0412,0.0156,0.0317,0.055999999999999994,0.0696,0.0767,0.0752,0.1805,0.1453,0.365,0.0239,0.0659,0.0699,0.0645,0.0607,0.0379,0.02,0.0236,0.0672,0.0709,0.067,0.0665,0.0438,0.0291,0.04040048853836588,1,101909409,NonLowPoint
204,201739515,16.3333,DINING,CASUAL DINING,AMERICAN,True,True,0.4954,0.3196,0.0313,0.1299,0.0296,0.0437,0.0566,0.0192,0.0619,0.1167,0.1206,0.1188,0.1067,0.2152,0.1306,0.1295,0.0251,0.0658,0.0596,0.0552,0.0586,0.0377,0.0236,0.0254,0.0701,0.0633,0.0603,0.0681,0.0473,0.0372,0.005391213152521691,1,201739515,NonLowPoint
205,207327789,23.0,DINING,CASUAL DINING,AMERICAN,True,False,0.4312,0.2265,0.0461,0.2742,0.0723,0.09,0.1119,0.0176,0.1263,0.136,0.1314,0.1216,0.1063,0.1664,0.0889,0.12300000000000001,0.0251,0.0915,0.0709,0.0597,0.0547,0.0307,0.0162,0.0262,0.0856,0.0669,0.0549,0.0535,0.0344,0.0247,0.007697630966714855,2,,LowPoint
206,101732139,17.25,DINING,CASUAL DINING,PIZZA,True,False,0.7957,0.0462,0.0533,0.0585,0.0116,0.0183,0.0287,0.0253,0.0881,0.1217,0.1224,0.1043,0.0839,0.1926,0.10300000000000001,0.1839,0.0824,0.1007,0.0667,0.0454,0.0414,0.0288,0.0154,0.0754,0.0858,0.0627,0.0464,0.0477,0.0329,0.0226,0.005708355548350343,2,101732139,NonLowPoint
207,201738776,44.25,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.6112,0.109,0.0381,0.2032,0.0482,0.068,0.087,0.0255,0.1045,0.1475,0.1446,0.1351,0.11599999999999999,0.17800000000000002,0.087,0.0873,0.0226,0.0802,0.0682,0.0581,0.057,0.0333,0.0192,0.0225,0.0802,0.0644,0.0539,0.0568,0.0361,0.0288,0.015049300991105448,1,201738776,NonLowPoint
208,201930366,10.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9539,0.0007,0.0053,0.0102,0.0017,0.0038,0.0047,0.0054,0.0384,0.1195,0.115,0.0881,0.1075,0.265,0.124,0.1424,0.0205,0.0525,0.0408,0.0526,0.10400000000000001,0.0905,0.0482,0.0206,0.0369,0.0389,0.0566,0.1076,0.077,0.0668,0.0032001387164994344,1,,LowPoint
209,203764627,2.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,True,True,0.9017,0.0163,0.0053,0.0621,0.011000000000000001,0.0197,0.0314,0.01,0.0395,0.09300000000000001,0.1053,0.1213,0.1202,0.2035,0.1505,0.1668,0.0249,0.0581,0.0541,0.0577,0.0673,0.0521,0.0369,0.024,0.0563,0.0548,0.0602,0.0733,0.0594,0.05,0.00043245117790532896,1,,LowPoint
210,101944937,151.0,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,False,False,0.4471,0.1338,0.046,0.3528,0.0892,0.1181,0.1455,0.0161,0.1203,0.1254,0.1324,0.1295,0.1095,0.1788,0.0934,0.1106,0.0255,0.0929,0.0735,0.0598,0.0514,0.0286,0.0148,0.0266,0.0853,0.0671,0.0529,0.0495,0.0311,0.0217,0.051980631584220546,0,,LowPoint
211,202598215,9.0,DINING,FAST CASUAL,ETHNIC,False,False,0.8148,0.0771,0.0435,0.0478,0.0094,0.013999999999999999,0.0244,0.0142,0.0289,0.0504,0.0661,0.0754,0.0717,0.1757,0.1352,0.3965,0.022000000000000002,0.0671,0.0626,0.0592,0.0657,0.0475,0.0346,0.0217,0.0675,0.0624,0.0644,0.0788,0.0566,0.0527,0.0028541777741751713,0,,LowPoint
212,301735442,390.0003,DINING,CASUAL DINING,MEXICAN,True,True,0.5807,0.1444,0.0347,0.2036,0.05,0.0668,0.0868,0.0243,0.1074,0.141,0.1377,0.129,0.1123,0.1785,0.0907,0.1034,0.0237,0.08199999999999999,0.0673,0.0578,0.0571,0.0342,0.0197,0.0236,0.0806,0.0636,0.0542,0.0573,0.0369,0.03,0.13466540058800214,1,301735442,NonLowPoint
213,107502828,20.25,DINING,CASUAL DINING,AMERICAN,True,True,0.7854,0.0527,0.0623,0.0741,0.0138,0.0224,0.0379,0.0214,0.1088,0.1036,0.1122,0.1043,0.0962,0.1702,0.1063,0.1986,0.1197,0.1118,0.0564,0.0339,0.0352,0.0241,0.0137,0.0967,0.0842,0.0518,0.0338,0.0391,0.0264,0.0203,0.006746238375323133,1,107502828,NonLowPoint
214,101944918,17.75,DINING,FAST CASUAL,AMERICAN,True,False,0.5568,0.2135,0.0364,0.1718,0.044000000000000004,0.0556,0.0721,0.0177,0.1049,0.11699999999999999,0.115,0.1087,0.0954,0.1668,0.10099999999999999,0.1911,0.0239,0.0948,0.0717,0.0612,0.0584,0.035,0.0186,0.0261,0.0909,0.0689,0.0566,0.0591,0.0394,0.0285,0.005881336019512474,2,101944918,NonLowPoint
215,103793475,48.25,DINING,FAST CASUAL,AMERICAN,False,True,0.7929,0.0477,0.0556,0.0586,0.0114,0.0184,0.0289,0.0247,0.0771,0.1107,0.1145,0.099,0.0824,0.1966,0.1105,0.2093,0.0738,0.0968,0.0668,0.0473,0.0435,0.0302,0.0164,0.0684,0.0846,0.0634,0.049,0.0505,0.0345,0.0241,0.0164331447604025,-1,103793475,NonLowPoint
216,107455072,231.7493,DINING,CASUAL DINING,AMERICAN,True,True,0.6139,0.1632,0.0742,0.1184,0.0243,0.0343,0.0598,0.0221,0.0657,0.0953,0.1091,0.1145,0.10300000000000001,0.1903,0.1159,0.2062,0.0259,0.0797,0.0633,0.0529,0.0557,0.0361,0.0235,0.0262,0.0794,0.0637,0.055,0.0615,0.0423,0.034,0.07991673550424516,1,107455072,NonLowPoint
217,201733473,235.75,DINING,CASUAL DINING,AMERICAN,True,True,0.8113,0.0596,0.0286,0.0826,0.0164,0.0243,0.0418,0.015,0.0313,0.0586,0.0794,0.0869,0.0844,0.204,0.149,0.3064,0.0204,0.0768,0.0731,0.0582,0.0587,0.0421,0.0294,0.0202,0.0775,0.0712,0.0609,0.0705,0.053,0.0457,0.08130082144620185,1,201733473,NonLowPoint
