STORE_CD,L12M_TY_QTY,PREMISE_TYPE_DSC,CHANNEL_DSC,SUBCHANNEL_DSC,FOOD_TYPE_GROUP_DSC,INDUSTRY_VOL_DSC,CHAIN_IND_FLG,FRANCHISE_FLG,BEER_FLG,WINE_FLG,LIQUOR_FLG,FINE_WINE_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT
102440246,,ON PREMISE,DINING,FAST CASUAL,MEXICAN,UNKNOWN,Y,N,Y,Y,Y,N,0.688,0.1775,0.0266,0.0867,0.0184,0.0287,0.0396,0.0165,0.0367,0.0713,0.0793,0.0849,0.0812,0.1932,0.1491,0.3042,0.0251,0.0586,0.0644,0.0631,0.0625,0.0386,0.0208,0.0248,0.0614,0.0677,0.0667,0.0683,0.0446,0.0307
102137482,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.8054,0.0381,0.0281,0.0988,0.0202,0.0299,0.0487,0.0203,0.0497,0.0827,0.1026,0.1107,0.0961,0.2189,0.1445,0.1948,0.0257,0.0772,0.0635,0.057,0.062,0.0401,0.0252,0.0262,0.0769,0.0611,0.0572,0.0651,0.0462,0.0367
101739463,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107507929,,ON PREMISE,DINING,CASUAL DINING,ETHNIC,UNKNOWN,N,N,Y,Y,Y,N,0.7782,0.0522,0.0687,0.0751,0.0144,0.0227,0.038,0.0218,0.1205,0.1081,0.116,0.1067,0.0977,0.1666,0.0987,0.1858,0.1335,0.1141,0.0545,0.0313,0.0324,0.0225,0.0132,0.107,0.0838,0.0494,0.031,0.0362,0.0247,0.0199
103714966,,ON PREMISE,DINING,CASUAL DINING,ASIAN,UNKNOWN,N,N,Y,Y,Y,N,0.753,0.0603,0.0376,0.128,0.0258,0.0452,0.057,0.0168,0.0249,0.051,0.0741,0.0819,0.0856,0.1766,0.1684,0.3376,0.0245,0.0701,0.0787,0.0671,0.0516,0.0299,0.0134,0.0235,0.0675,0.0774,0.0666,0.0552,0.0355,0.0212
101824342,,OFF PREMISE,CONVENIENCE STORE,GAS STATION/KIOSK,OTHER,UNKNOWN,Y,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107302312,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101734255,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.7786,0.0798,0.0193,0.0939,0.018,0.0283,0.0476,0.0196,0.0544,0.0856,0.1021,0.1035,0.089,0.1954,0.1349,0.2352,0.023,0.0652,0.0607,0.0565,0.0607,0.0441,0.0295,0.0234,0.0687,0.0619,0.0599,0.0707,0.0521,0.0456
101735023,,ON PREMISE,RECREATION,BILLIARD/BOWLING/ARCADE,AMERICAN,UNKNOWN,N,N,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101943121,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101733524,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201738549,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,N,N,0.9182,0.0089,0.0133,0.0345,0.0049,0.0102,0.0194,0.0152,0.0203,0.0488,0.0591,0.0742,0.0856,0.2003,0.1798,0.3318,0.0288,0.0597,0.0583,0.0608,0.0659,0.0407,0.0244,0.0272,0.0589,0.0608,0.065,0.0698,0.0444,0.0331
101734678,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,MID 30% ON/ MID 60% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102066573,,ON PREMISE,DINING,CASUAL DINING,MEXICAN,TOP 50% ON/ TOP 20% OFF,Y,N,Y,Y,Y,N,0.8741,0.0223,0.0237,0.0548,0.0113,0.0171,0.0264,0.0171,0.0866,0.1223,0.1337,0.1132,0.089,0.1906,0.1178,0.1467,0.0556,0.0768,0.057,0.0515,0.0496,0.0353,0.022,0.0486,0.0689,0.0577,0.0512,0.0549,0.0416,0.0373
101914477,4,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9009,0.0147,0.0065,0.0529,0.01,0.0125,0.0304,0.0143,0.0311,0.0849,0.1062,0.1034,0.088,0.2357,0.1413,0.2094,0.0263,0.0675,0.0589,0.0538,0.0613,0.0415,0.0285,0.0251,0.0676,0.0624,0.0578,0.0648,0.046,0.0433
103979042,0,ON PREMISE,DINING,CASUAL DINING,ASIAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.8378,0.0121,0.0063,0.129,0.0258,0.0481,0.0551,0.0096,0.0575,0.115,0.1167,0.1184,0.1104,0.1741,0.1239,0.184,0.0243,0.0633,0.0566,0.0525,0.0643,0.0444,0.0328,0.0235,0.0611,0.0545,0.0574,0.0683,0.0479,0.0506
107027552,74.5,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9437,0.0103,0.0081,0.0195,0.0041,0.0061,0.0093,0.0101,0.0389,0.1374,0.1115,0.1085,0.0981,0.2116,0.1275,0.1665,0.0234,0.059,0.0578,0.0593,0.0712,0.0527,0.0431,0.0231,0.0486,0.0518,0.0589,0.0753,0.0581,0.0576
101739285,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301735760,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.8337,0.0173,0.01,0.1204,0.0245,0.0285,0.0674,0.0128,0.0644,0.0823,0.0967,0.1065,0.104,0.1952,0.1447,0.2063,0.024,0.0569,0.0591,0.0542,0.0626,0.0451,0.0352,0.0224,0.0581,0.0596,0.0585,0.0664,0.0488,0.0506
101734406,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7785,0.0815,0.02,0.0919,0.0175,0.0276,0.0468,0.0194,0.0528,0.0833,0.1003,0.1021,0.0876,0.1957,0.1359,0.2423,0.023,0.065,0.0604,0.0563,0.0606,0.0442,0.0295,0.0236,0.0684,0.0618,0.06,0.0711,0.0523,0.0455
103707016,36.5,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,VARIED MENU,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7495,0.0968,0.0631,0.0668,0.0133,0.0179,0.0356,0.0175,0.0422,0.063,0.0753,0.0824,0.0817,0.178,0.1363,0.3411,0.0278,0.063,0.0595,0.061,0.0632,0.0405,0.0228,0.0268,0.0641,0.0622,0.0644,0.0676,0.0435,0.0318
107523614,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.9409,0.0051,0.0029,0.0276,0.0043,0.0087,0.0145,0.0144,0.0192,0.0645,0.0739,0.078,0.0812,0.229,0.2009,0.2532,0.0253,0.0447,0.0536,0.0767,0.0852,0.063,0.0313,0.0194,0.0407,0.0576,0.0755,0.0848,0.0555,0.0332
101739094,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,AMERICAN,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200683795,22,OFF PREMISE,CONVENIENCE STORE,GAS STATION/KIOSK,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101936453,0,ON PREMISE,RECREATION,BILLIARD/BOWLING/ARCADE,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101952326,,ON PREMISE,DINING,CASUAL DINING,MEXICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.5695,0.1944,0.0521,0.146,0.0261,0.0418,0.0781,0.0281,0.0584,0.0755,0.1089,0.1512,0.1713,0.1972,0.1173,0.1201,0.0573,0.1127,0.062,0.039,0.032,0.0214,0.0135,0.0376,0.0945,0.0599,0.0384,0.0353,0.0256,0.0235
201650423,311.2502,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8233,0.0051,0.0065,0.1577,0.0274,0.0505,0.0799,0.0028,0.0195,0.051,0.083,0.1771,0.151,0.1516,0.1809,0.1858,0.0271,0.06,0.0613,0.0693,0.0638,0.0475,0.0307,0.0202,0.0463,0.054,0.0624,0.0649,0.0459,0.0381
101930302,5,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,N,N,N,0.8433,0.0436,0.008,0.051,0.0101,0.0161,0.0248,0.0291,0.0694,0.1163,0.1109,0.1127,0.1006,0.2034,0.1343,0.1523,0.025,0.0576,0.053,0.059,0.0694,0.0519,0.0328,0.0224,0.0561,0.0551,0.0613,0.0715,0.0577,0.0472
101736962,,ON PREMISE,DINING,CASUAL DINING,MEXICAN,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.846,0.0696,0.0122,0.0416,0.0072,0.0134,0.0211,0.0184,0.0785,0.1228,0.1268,0.1093,0.1149,0.2022,0.1125,0.133,0.026,0.0643,0.0585,0.0599,0.0646,0.0459,0.0254,0.024,0.0653,0.0551,0.0632,0.07,0.0526,0.0423
101622661,,ON PREMISE,DINING,FAST CASUAL,PIZZA,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,N,N,0.8671,0.0325,0.0239,0.0576,0.0091,0.0203,0.0283,0.0136,0.0103,0.0285,0.0564,0.0686,0.0714,0.219,0.1811,0.3647,0.0231,0.0719,0.0842,0.0654,0.0435,0.0245,0.0115,0.0208,0.0775,0.0827,0.0618,0.0457,0.0284,0.0173
200743005,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9137,0.0112,0.0079,0.0475,0.009,0.0152,0.0233,0.0121,0.0566,0.1009,0.1153,0.1009,0.0931,0.2188,0.1212,0.1932,0.0236,0.053,0.0567,0.0587,0.0666,0.0479,0.0352,0.0229,0.0549,0.0567,0.0583,0.0678,0.0549,0.0492
101943225,2,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9453,0.0098,0.0035,0.0202,0.0043,0.0064,0.0095,0.0134,0.0557,0.0722,0.074,0.087,0.0812,0.2011,0.1344,0.2943,0.0237,0.0547,0.0593,0.064,0.0661,0.0435,0.0283,0.0223,0.0527,0.0614,0.0694,0.0696,0.0473,0.0435
101948883,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201948726,3,ON PREMISE,RECREATION,BILLIARD/BOWLING/ARCADE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107471204,,ON PREMISE,RECREATION,OTHER ENTERTAINMENT,OTHER,UNKNOWN,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102014274,,ON PREMISE,LODGING,FULL SERVICE LODGING,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,0.7431,0.1229,0.0333,0.0797,0.0178,0.024,0.038,0.0164,0.0467,0.0701,0.081,0.0859,0.0832,0.1824,0.1408,0.3099,0.0256,0.0679,0.0665,0.0635,0.0609,0.0382,0.0217,0.0253,0.0691,0.068,0.0661,0.0667,0.0445,0.032
107506942,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.3785,0.0307,0.0242,0.5549,0.1015,0.2163,0.2372,0.0077,0.0422,0.0852,0.1085,0.1169,0.1018,0.2407,0.1542,0.1506,0.0303,0.08,0.068,0.0622,0.0482,0.0261,0.0141,0.0275,0.0718,0.0613,0.0543,0.0464,0.0278,0.0211
107472826,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.4671,0.0296,0.0524,0.4379,0.0781,0.1715,0.1883,0.0085,0.031,0.0617,0.1117,0.1326,0.1214,0.2101,0.1325,0.199,0.0304,0.0718,0.059,0.0589,0.0541,0.0313,0.0175,0.0283,0.0705,0.059,0.0594,0.0544,0.0319,0.0232
201739243,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.9692,0.0002,0.0065,0.0169,0.0041,0.0052,0.0076,0.0032,0.0481,0.1569,0.1403,0.1418,0.1081,0.1411,0.1273,0.1363,0.0246,0.0537,0.0439,0.0561,0.0853,0.0539,0.0539,0.0224,0.0515,0.0384,0.059,0.0774,0.0625,0.0762
100696143,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.8073,0.0049,0.0043,0.0468,0.0074,0.013,0.0265,0.0259,0.0204,0.0664,0.0659,0.0944,0.0953,0.2472,0.1624,0.248,0.0267,0.0501,0.0558,0.0698,0.0667,0.0533,0.0283,0.0242,0.0491,0.053,0.0692,0.069,0.0532,0.0319
100351266,,OFF PREMISE,GROCERY,SUPERETTE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.9785,0.0035,0.0047,0.0074,0.0009,0.003,0.0035,0.0055,0.0438,0.0802,0.1019,0.0984,0.0899,0.182,0.1281,0.2757,0.0232,0.0604,0.0475,0.0557,0.0732,0.0558,0.0452,0.0208,0.0431,0.0519,0.0563,0.0797,0.0572,0.0476
101926608,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,VARIED MENU,UNKNOWN,N,N,Y,Y,Y,N,0.9057,0.0087,0.0169,0.0573,0.011,0.0179,0.0283,0.0091,0.0699,0.1059,0.117,0.1049,0.0869,0.1751,0.134,0.2063,0.0526,0.0838,0.0563,0.0472,0.0568,0.0353,0.0252,0.0539,0.0747,0.0524,0.0484,0.0585,0.0378,0.0369
103844192,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.7147,0.047,0.1383,0.0746,0.015,0.022,0.0376,0.0225,0.1432,0.117,0.1301,0.116,0.0961,0.1473,0.0728,0.1775,0.1632,0.1057,0.0524,0.0248,0.0238,0.0165,0.0153,0.1264,0.0827,0.047,0.0245,0.0267,0.0183,0.0249
102703647,,ON PREMISE,MILITARY ON-PREMISE,MILITARY RECREATION,OTHER,UNKNOWN,Y,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107440306,,ON PREMISE,BAR/NIGHTCLUB,IRISH PUB,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.8689,0.0192,0.0354,0.0469,0.0095,0.0133,0.024,0.0163,0.0499,0.101,0.1133,0.1135,0.1135,0.1851,0.1105,0.2133,0.025,0.0598,0.0553,0.0585,0.0655,0.0468,0.0317,0.024,0.0604,0.0573,0.0625,0.0687,0.0522,0.0472
103916937,,ON PREMISE,CATERER,BANQUET HALL,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101735883,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107309970,,ON PREMISE,RECREATION,OTHER ENTERTAINMENT,OTHER,UNKNOWN,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101732428,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101735066,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.6776,0.0279,0.0355,0.2359,0.0559,0.0621,0.118,0.014,0.1286,0.1035,0.1278,0.1248,0.1222,0.1803,0.105,0.1078,0.0522,0.0795,0.0595,0.0507,0.0496,0.031,0.0182,0.0596,0.0749,0.056,0.0503,0.052,0.0341,0.0279
107020389,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,N,N,N,0.9227,0.0226,0.0135,0.0152,0.0031,0.0047,0.0074,0.0188,0.0607,0.0803,0.1136,0.11,0.0877,0.2216,0.1258,0.2004,0.0173,0.0434,0.0446,0.0636,0.0893,0.0614,0.0567,0.0202,0.042,0.0405,0.0536,0.0899,0.0765,0.0641
107406875,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,N,N,N,0.8141,0.0335,0.0339,0.0907,0.0173,0.0269,0.0465,0.0187,0.0381,0.0748,0.0898,0.1002,0.0925,0.2204,0.158,0.2263,0.0259,0.0714,0.0652,0.0597,0.0611,0.0384,0.0228,0.0256,0.0726,0.0645,0.0595,0.064,0.0433,0.0318
100766228,614.75,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7785,0.0523,0.0719,0.0742,0.0117,0.0222,0.0402,0.0191,0.0586,0.0578,0.0788,0.0896,0.0857,0.1857,0.1175,0.3263,0.0793,0.1064,0.0599,0.041,0.0466,0.0339,0.0198,0.0638,0.0854,0.0565,0.0429,0.0522,0.0372,0.0258
100558459,41,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.6504,0.1406,0.0332,0.1328,0.0238,0.0385,0.0706,0.0336,0.0597,0.0908,0.1168,0.1475,0.182,0.2088,0.0969,0.0975,0.0658,0.1124,0.056,0.0433,0.0409,0.0252,0.0169,0.0491,0.0823,0.0514,0.0386,0.0413,0.0278,0.0231
101982093,,ON PREMISE,RECREATION,OTHER ENTERTAINMENT,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100696150,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9321,0.0116,0.0077,0.0241,0.0034,0.0076,0.0131,0.0204,0.0604,0.1254,0.1206,0.1135,0.0993,0.1923,0.1201,0.1683,0.0215,0.0447,0.0534,0.0622,0.0741,0.0641,0.0421,0.0227,0.0515,0.0553,0.0644,0.0683,0.0661,0.0501
101633764,125.25,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9537,0.0015,0.001,0.015,0.0029,0.0039,0.0082,0.0164,0.0397,0.1176,0.1365,0.1115,0.0907,0.2318,0.1257,0.1465,0.0206,0.049,0.0545,0.0586,0.0851,0.0633,0.0424,0.0199,0.0536,0.0463,0.0577,0.084,0.0638,0.0577
102487544,,ON PREMISE,LODGING,FULL SERVICE LODGING,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,0.7297,0.0827,0.044,0.1153,0.0241,0.0342,0.0569,0.0196,0.054,0.082,0.0954,0.1006,0.0933,0.1931,0.1368,0.2448,0.0267,0.0699,0.0618,0.0587,0.0604,0.038,0.0225,0.0258,0.0705,0.0624,0.0598,0.0638,0.0422,0.032
107195052,,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.8481,0.0524,0.0328,0.0494,0.0091,0.0146,0.0258,0.014,0.0228,0.0401,0.0527,0.0625,0.0628,0.1732,0.1726,0.4134,0.0256,0.0577,0.0568,0.0639,0.0733,0.0488,0.0244,0.0244,0.0608,0.0606,0.0714,0.0817,0.0558,0.0314
107239061,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.8752,0.0194,0.0261,0.0594,0.0098,0.0149,0.0347,0.0138,0.0187,0.0364,0.053,0.0689,0.0693,0.1931,0.1794,0.3812,0.0281,0.0601,0.0564,0.0646,0.0688,0.0432,0.0243,0.027,0.0609,0.0589,0.0678,0.0729,0.0476,0.0332
107237657,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.8365,0.0264,0.028,0.0913,0.0145,0.0375,0.0393,0.0134,0.0342,0.1009,0.1147,0.1073,0.0952,0.2228,0.1458,0.1791,0.0255,0.0658,0.0602,0.0635,0.0664,0.044,0.027,0.024,0.062,0.0595,0.0634,0.0681,0.0478,0.0397
107438417,,ON PREMISE,DINING,FAST CASUAL,AMERICAN,UNKNOWN,Y,N,Y,Y,Y,N,0.468,0.0296,0.0523,0.4371,0.0779,0.1712,0.188,0.0085,0.0312,0.0618,0.1114,0.132,0.1211,0.2103,0.1327,0.1995,0.0305,0.0717,0.059,0.0589,0.0542,0.0313,0.0174,0.0283,0.0705,0.059,0.0594,0.0544,0.0319,0.0231
107297052,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.688,0.0286,0.0373,0.2232,0.0533,0.0587,0.1112,0.0139,0.1311,0.1043,0.1271,0.1229,0.1198,0.1798,0.1045,0.1106,0.0539,0.0798,0.0593,0.0502,0.0497,0.0313,0.0184,0.0616,0.0746,0.0555,0.0498,0.052,0.0344,0.0284
107309969,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.9165,0.006,0.0132,0.0276,0.0047,0.0072,0.0156,0.0254,0.0316,0.1452,0.1346,0.1119,0.1224,0.2327,0.1095,0.1121,0.0241,0.0508,0.0514,0.0539,0.0705,0.0578,0.041,0.0215,0.0493,0.0534,0.0581,0.0747,0.0634,0.0607
207512437,,ON PREMISE,DINING,QUICK SERVICE RESTAURANT,AMERICAN,UNKNOWN,N,N,Y,Y,N,N,0.7818,0.0554,0.0468,0.0956,0.0182,0.0334,0.044,0.0165,0.02,0.0422,0.0592,0.0672,0.0722,0.1667,0.1579,0.4147,0.0242,0.0661,0.0776,0.0685,0.0533,0.0304,0.013,0.0231,0.0661,0.0778,0.069,0.0569,0.0348,0.0195
201737892,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.6538,0.0059,0.0044,0.3191,0.0585,0.1258,0.1349,0.0078,0.0476,0.1046,0.0673,0.0633,0.0659,0.2506,0.1623,0.2385,0.0282,0.0532,0.06,0.0664,0.0601,0.034,0.023,0.0239,0.0564,0.0569,0.0565,0.0563,0.035,0.0364
103952570,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.961,0.0046,0.0041,0.0148,0.0027,0.006,0.0062,0.011,0.0314,0.0669,0.1036,0.1139,0.0877,0.2055,0.1851,0.2059,0.025,0.0499,0.0539,0.0591,0.0636,0.0452,0.038,0.0235,0.0523,0.053,0.0579,0.0636,0.0435,0.0589
203982769,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,N,N,0.7782,0.0113,0.0085,0.1756,0.0399,0.056,0.0798,0.0188,0.0603,0.0929,0.0896,0.0848,0.0807,0.2265,0.1181,0.247,0.0242,0.0668,0.058,0.055,0.0635,0.0393,0.0337,0.0237,0.0611,0.0519,0.0548,0.0627,0.0511,0.0487
101739512,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107386366,0,ON PREMISE,BAR/NIGHTCLUB,PREMIUM BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7458,0.0764,0.0422,0.108,0.0224,0.0318,0.0539,0.019,0.0511,0.0785,0.0923,0.0982,0.092,0.1936,0.1397,0.2547,0.0268,0.0686,0.0614,0.0591,0.0611,0.0384,0.0228,0.0259,0.0692,0.0622,0.0604,0.0644,0.0425,0.0321
201696206,,ON PREMISE,DINING,CASUAL DINING,MEXICAN,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8151,0.0281,0.0398,0.1015,0.0163,0.0419,0.0433,0.0126,0.0337,0.1003,0.1187,0.1107,0.1005,0.208,0.1511,0.177,0.0253,0.0664,0.0608,0.061,0.0603,0.0401,0.0269,0.0248,0.0653,0.0618,0.0622,0.0647,0.0474,0.0416
101403874,371.6383,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.77,0.1241,0.0207,0.0623,0.0117,0.0192,0.0314,0.0175,0.065,0.0819,0.0913,0.1023,0.0934,0.1785,0.1288,0.2588,0.0226,0.0622,0.0661,0.0592,0.0639,0.0437,0.0238,0.0218,0.0632,0.068,0.0606,0.0683,0.0499,0.038
101620969,,ON PREMISE,DINING,FAST CASUAL,PIZZA,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,N,N,N,0.899,0.0152,0.0067,0.0544,0.0102,0.0129,0.0314,0.0139,0.0304,0.0834,0.1059,0.1037,0.0865,0.236,0.1419,0.2122,0.0264,0.0684,0.059,0.0532,0.0606,0.0415,0.0289,0.0252,0.068,0.0622,0.0574,0.0646,0.0461,0.0436
