"RTL_STORE_CD","BEERTYPE"
"101616874","NonLowPoint"
"202024666","NonLowPoint"
"201873234","NonLowPoint"
"101978219","NonLowPoint"
"101694009","NonLowPoint"
"107376777","NonLowPoint"
"201737942","NonLowPoint"
"101906176","NonLowPoint"
"101995897","NonLowPoint"
"102114962","NonLowPoint"
"101732289","NonLowPoint"
"301736593","NonLowPoint"
"101735781","NonLowPoint"
"103943103","NonLowPoint"
"103828019","NonLowPoint"
"101757248","NonLowPoint"
"107364220","NonLowPoint"
"101404120","NonLowPoint"
"101000500","NonLowPoint"
"107436792","NonLowPoint"
"201725099","NonLowPoint"
"101404035","NonLowPoint"
"101000288","NonLowPoint"
"101403966","NonLowPoint"
"101000285","NonLowPoint"
"201739515","NonLowPoint"
"200763465","NonLowPoint"
"101470439","NonLowPoint"
"100765442","NonLowPoint"
"101403983","NonLowPoint"
"202375084","NonLowPoint"
"101733111","NonLowPoint"
"201403640","NonLowPoint"
"100246219","NonLowPoint"
"101403922","NonLowPoint"
"203505996","NonLowPoint"
"100765540","NonLowPoint"
"101404135","NonLowPoint"
"101909409","NonLowPoint"
"101491006","NonLowPoint"
"107537549","NonLowPoint"
"101713286","NonLowPoint"
"107189025","NonLowPoint"
"100767397","NonLowPoint"
"103746704","NonLowPoint"
"101404128","NonLowPoint"
"100316548","NonLowPoint"
"101732082","NonLowPoint"
"100765043","NonLowPoint"
"101403793","NonLowPoint"
"107407441","NonLowPoint"
"101868612","NonLowPoint"
"101833870","NonLowPoint"
"301403919","NonLowPoint"
"101000568","NonLowPoint"
"101804015","NonLowPoint"
"107278190","NonLowPoint"
"201967125","NonLowPoint"
"101403870","NonLowPoint"
"101739476","NonLowPoint"
"201732083","NonLowPoint"
"101403835","NonLowPoint"
"102004035","NonLowPoint"
"101000297","NonLowPoint"
"203771642","NonLowPoint"
"101725129","NonLowPoint"
"101403727","NonLowPoint"
"101732058","NonLowPoint"
"201734224","NonLowPoint"
"100090354","NonLowPoint"
"101920433","NonLowPoint"
"101735456","NonLowPoint"
"107451880","NonLowPoint"
"100378380","NonLowPoint"
"107390684","NonLowPoint"
"107267531","NonLowPoint"
"101738131","NonLowPoint"
"101735777","NonLowPoint"
"107505097","NonLowPoint"
"202246327","NonLowPoint"
"203792263","NonLowPoint"
"100763740","NonLowPoint"
"101404069","NonLowPoint"
"101404137","NonLowPoint"
"101620506","NonLowPoint"
"107381771","NonLowPoint"
"102008570","NonLowPoint"
"201616874","NonLowPoint"
"101737336","NonLowPoint"
"101739559","NonLowPoint"
"101733889","NonLowPoint"
"101738511","NonLowPoint"
"101404100","NonLowPoint"
"107022598","NonLowPoint"
"101804013","NonLowPoint"
"201834085","NonLowPoint"
"103840303","NonLowPoint"
"100768304","NonLowPoint"
"101404056","NonLowPoint"
"201919318","NonLowPoint"
"101476210","NonLowPoint"
"101894876","NonLowPoint"
"101403760","NonLowPoint"
"101914927","NonLowPoint"
"101403735","NonLowPoint"
"102676465","NonLowPoint"
"201671608","NonLowPoint"
"100763614","NonLowPoint"
"101000283","NonLowPoint"
"202038396","NonLowPoint"
"101738673","NonLowPoint"
"103945804","NonLowPoint"
"102081223","NonLowPoint"
"102054995","NonLowPoint"
"301733847","NonLowPoint"
"101493124","NonLowPoint"
"100763182","NonLowPoint"
"104004842","NonLowPoint"
"101616905","NonLowPoint"
"101904802","NonLowPoint"
"101403672","NonLowPoint"
"101883444","NonLowPoint"
"107439751","NonLowPoint"
"100765979","NonLowPoint"
"101739160","NonLowPoint"
"103766853","NonLowPoint"
"201916901","NonLowPoint"
"301736149","NonLowPoint"
"102630304","NonLowPoint"
"201403697","NonLowPoint"
"100768202","NonLowPoint"
"201738776","NonLowPoint"
"107516556","NonLowPoint"
"201737465","NonLowPoint"
"200484522","NonLowPoint"
"203829880","NonLowPoint"
"100768310","NonLowPoint"
"100765608","NonLowPoint"
"102000789","NonLowPoint"
"201735771","NonLowPoint"
"101735606","NonLowPoint"
"201733696","NonLowPoint"
"101404065","NonLowPoint"
"201923293","NonLowPoint"
"107524817","NonLowPoint"
"101403935","NonLowPoint"
"101732131","NonLowPoint"
"100768208","NonLowPoint"
"101883329","NonLowPoint"
"101641442","NonLowPoint"
"201926926","NonLowPoint"
"102125326","NonLowPoint"
"103829880","NonLowPoint"
"102630677","NonLowPoint"
"102004267","NonLowPoint"
"103490729","NonLowPoint"
"101732149","NonLowPoint"
"101403934","NonLowPoint"
"100766794","NonLowPoint"
"100985766","NonLowPoint"
"201735490","NonLowPoint"
"100316566","NonLowPoint"
"101733218","NonLowPoint"
"103832669","NonLowPoint"
"201733032","NonLowPoint"
"100767957","NonLowPoint"
"207409034","NonLowPoint"
"101757177","NonLowPoint"
"107316250","NonLowPoint"
"103812845","NonLowPoint"
"102169963","NonLowPoint"
"101792425","NonLowPoint"
"101911871","NonLowPoint"
"101733229","NonLowPoint"
"101753174","NonLowPoint"
"100695970","NonLowPoint"
"107419855","NonLowPoint"
"201733481","NonLowPoint"
"103643385","NonLowPoint"
"201975216","NonLowPoint"
"100766922","NonLowPoint"
"101696201","NonLowPoint"
"102270771","NonLowPoint"
"101733471","NonLowPoint"
"101457879","NonLowPoint"
"101765413","NonLowPoint"
"101403889","NonLowPoint"
"101404027","NonLowPoint"
"107371287","NonLowPoint"
"100316572","NonLowPoint"
"103568024","NonLowPoint"
"107505658","NonLowPoint"
"100768225","NonLowPoint"
"101736186","NonLowPoint"
"103738260","NonLowPoint"
"201715703","NonLowPoint"
"102145625","NonLowPoint"
"201733038","NonLowPoint"
"107090373","NonLowPoint"
"201733071","NonLowPoint"
"107473764","NonLowPoint"
"101733021","NonLowPoint"
"201914873","NonLowPoint"
"101476254","NonLowPoint"
"101404106","NonLowPoint"
"100767074","NonLowPoint"
"101404110","NonLowPoint"
"203531505","NonLowPoint"
"101476343","NonLowPoint"
"103781809","NonLowPoint"
"201822127","NonLowPoint"
"101403842","NonLowPoint"
"200682149","NonLowPoint"
"101779659","NonLowPoint"
"103614237","NonLowPoint"
"103185483","NonLowPoint"
"201804011","NonLowPoint"
"102208292","NonLowPoint"
"107418922","NonLowPoint"
"101917531","NonLowPoint"
"100764954","NonLowPoint"
"305213352","NonLowPoint"
"102258460","NonLowPoint"
"201737965","NonLowPoint"
"102272317","NonLowPoint"
"101616943","NonLowPoint"
"100766580","NonLowPoint"
"105213283","NonLowPoint"
"101403840","NonLowPoint"
"302216623","NonLowPoint"
"201914612","NonLowPoint"
"201000292","NonLowPoint"
